section,method,seed,reference_ari,reference_nmi,n_spots,n_clusters,feature_hash,coordinate_hash,graph_hash,elapsed_seconds,device,section_display,n_cells,n_genes
151675,GraphST,5,0.1464852688,0.3392835964,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.126849651,cuda:0,151675,,
151675,GraphST,6,0.14064671,0.3188888792,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,6.988620043,cuda:0,151675,,
151675,GraphST,7,0.1583683624,0.4046695168,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.299867153,cuda:0,151675,,
151675,GraphST,8,0.1462597214,0.3636319041,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.464781761,cuda:0,151675,,
151675,GraphST,9,0.1614917608,0.3477414588,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.066815138,cuda:0,151675,,
151675,GraphST,10,0.1372541022,0.3335419374,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.111148834,cuda:0,151675,,
151675,GraphST,11,0.1560574677,0.4071179125,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.051920176,cuda:0,151675,,
151675,GraphST,12,0.1720322507,0.3530902163,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.113462687,cuda:0,151675,,
151675,GraphST,13,0.1333557765,0.3139753163,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.245518208,cuda:0,151675,,
151675,GraphST,14,0.1592493918,0.3748792269,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.04259944,cuda:0,151675,,
151675,GraphST,15,0.1289609744,0.3063661146,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.084279299,cuda:0,151675,,
151675,GraphST,16,0.1459023812,0.3762676809,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.243900776,cuda:0,151675,,
151675,GraphST,17,0.1468197551,0.3930738597,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.177826166,cuda:0,151675,,
151675,GraphST,18,0.1271288261,0.3456010228,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.288913727,cuda:0,151675,,
151675,GraphST,19,0.1968122062,0.3565388216,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,6.913796186,cuda:0,151675,,
151675,GraphST,20,0.1606151606,0.3862320653,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,70e7b9860c3f42898ceffd6a1ba3941d45f5a2aad95d3e7335388c748dce0a8a,7.104141474,cuda:0,151675,,
151675,STAGATE,1,0.1596539691,0.3751492755,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,8.060680628,cuda:0,151675,,
151675,STAGATE,2,0.2162104216,0.4143821823,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,3.581130743,cuda:0,151675,,
151675,STAGATE,3,0.2053370133,0.3805594571,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.014081001,cuda:0,151675,,
151675,STAGATE,4,0.1798929876,0.3606960713,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,3.894220591,cuda:0,151675,,
151675,STAGATE,5,0.190612256,0.3681889214,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,3.833833933,cuda:0,151675,,
151675,STAGATE,6,0.1984382291,0.3712577679,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.771409035,cuda:0,151675,,
151675,STAGATE,7,0.191515806,0.3728647648,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.700009108,cuda:0,151675,,
151675,STAGATE,8,0.2012699902,0.393552875,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,5.144559383,cuda:0,151675,,
151675,STAGATE,9,0.1694411322,0.3316019221,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.207010269,cuda:0,151675,,
151675,STAGATE,10,0.1602370567,0.3351328087,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.700795174,cuda:0,151675,,
151675,STAGATE,11,0.1446481605,0.3308890912,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,5.047233582,cuda:0,151675,,
151675,STAGATE,12,0.2185403548,0.3989806787,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.382679462,cuda:0,151675,,
151675,STAGATE,13,0.1668612864,0.3622933603,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,5.171692848,cuda:0,151675,,
151675,STAGATE,14,0.1695361887,0.3364474009,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.526603937,cuda:0,151675,,
151675,STAGATE,15,0.1622451071,0.3279618961,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,3.882645845,cuda:0,151675,,
151675,STAGATE,16,0.1422908927,0.3192729747,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.242022276,cuda:0,151675,,
151675,STAGATE,17,0.1985497764,0.3643541199,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,5.126136065,cuda:0,151675,,
151675,STAGATE,18,0.2161067968,0.4036118238,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.880135775,cuda:0,151675,,
151675,STAGATE,19,0.2087332814,0.3866854572,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.312159538,cuda:0,151675,,
151675,STAGATE,20,0.1841765132,0.3646769347,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,92bbb453eb0d9d7f508b8f35dd66d0b313fa677a3f3d1403b890cb7b1bc396d0,4.415004015,cuda:0,151675,,
151675,SpaGCN,1,0.2327974704,0.3783056224,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,28.81687546,cpu,151675,,
151675,SpaGCN,2,0.2169087638,0.3504559756,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,20.20137429,cpu,151675,,
151675,SpaGCN,3,0.240276207,0.3919246437,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,7.283126354,cpu,151675,,
151675,SpaGCN,4,0.2543717361,0.3904454956,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,11.97707582,cpu,151675,,
151675,SpaGCN,5,0.2618405877,0.4160489109,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,5.478174686,cpu,151675,,
151675,SpaGCN,6,0.2166781241,0.354090026,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,15.35840678,cpu,151675,,
151675,SpaGCN,7,0.2268479984,0.3720496942,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,24.69694877,cpu,151675,,
151675,SpaGCN,8,0.2399979227,0.3798543713,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,24.04574037,cpu,151675,,
151675,SpaGCN,9,0.2676341451,0.3924984766,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,23.80912685,cpu,151675,,
151675,SpaGCN,10,0.2132208246,0.354506037,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,10.99753642,cpu,151675,,
151675,SpaGCN,11,0.2439646327,0.3809402332,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,12.12516975,cpu,151675,,
151675,SpaGCN,12,0.2293132822,0.3740705988,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,7.060379267,cpu,151675,,
151675,SpaGCN,13,0.2457494912,0.3959218396,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,7.384715319,cpu,151675,,
151675,SpaGCN,14,0.2324373023,0.3793660571,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,8.584025383,cpu,151675,,
151675,SpaGCN,15,0.2746691396,0.4362469408,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,22.66864824,cpu,151675,,
151675,SpaGCN,16,0.2353022242,0.3908836145,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,8.286745548,cpu,151675,,
151675,SpaGCN,17,0.2828374005,0.4209144338,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,21.59106541,cpu,151675,,
151675,SpaGCN,18,0.223654418,0.3524656709,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,15.43849111,cpu,151675,,
151675,SpaGCN,19,0.2298620765,0.3871821839,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,11.60090351,cpu,151675,,
151675,SpaGCN,20,0.2555668901,0.3887031333,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,9764a61d98ae3c1fac6c81fbc1e600ff9de323977bfcb699bd65b067a2fed1a4,11.24719834,cpu,151675,,
151675,BANKSY,1,0.2745394346,0.4730942342,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,7.900127649,cpu,151675,,
151675,BANKSY,2,0.1469224502,0.3608016296,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6480534077,cpu,151675,,
151675,BANKSY,3,0.2740794118,0.4225789379,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.8116943836,cpu,151675,,
151675,BANKSY,4,0.2284256662,0.4139132878,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6058394909,cpu,151675,,
151675,BANKSY,5,0.1868322533,0.3943331778,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6773319244,cpu,151675,,
151675,BANKSY,6,0.1230743018,0.3446603491,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.5270028114,cpu,151675,,
151675,BANKSY,7,0.2899301439,0.4975967289,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.7432918549,cpu,151675,,
151675,BANKSY,8,0.2843978456,0.4987061472,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.968449831,cpu,151675,,
151675,BANKSY,9,0.2540751421,0.4503598834,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6580548286,cpu,151675,,
151675,BANKSY,10,0.1771516848,0.3556096005,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.5259821415,cpu,151675,,
151675,BANKSY,11,0.1568142521,0.3388876521,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.5111398697,cpu,151675,,
151675,BANKSY,12,0.2400385995,0.4295339822,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6173429489,cpu,151675,,
151675,BANKSY,13,0.2907376085,0.4985656046,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.5969514847,cpu,151675,,
151675,BANKSY,14,0.1988244997,0.3963046065,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.4788000584,cpu,151675,,
151675,BANKSY,15,0.2898086019,0.4975396622,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.6389939785,cpu,151675,,
151675,BANKSY,16,0.2902957197,0.4979749755,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.7357242107,cpu,151675,,
151675,BANKSY,17,0.2908344232,0.4985905454,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.3777186871,cpu,151675,,
151675,BANKSY,18,0.1786479717,0.3534191808,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.4451022148,cpu,151675,,
151675,BANKSY,19,0.3262488181,0.5176449942,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.4424850941,cpu,151675,,
151675,BANKSY,20,0.2376444978,0.4459807703,3592,7,f93d1b21de429287ee8d0d83945a178aa30f0ded1a4b5bd478c5b077ab992641,c658298d275fc817c6ffae808042af3410e508fa268bbc38dbdc600540c79bb1,2fa2d0f252200b0ae5f357b818f3c26f3b0f34677058ff3f56037d9e7d90949f,0.4413301945,cpu,151675,,
151675,SEDR,1,0.52623985958999997,0.66369910720199998,3592,7,,,,,,151675,3592,18658
151675,SEDR,2,0.48113567805000002,0.63821864888900004,3592,7,,,,,,151675,3592,18658
151675,SEDR,3,0.53558730947199995,0.69712395645199998,3592,7,,,,,,151675,3592,18658
151675,SEDR,4,0.59393611148600001,0.68732937611199996,3592,7,,,,,,151675,3592,18658
151675,SEDR,5,0.499859613057,0.64895627280599999,3592,7,,,,,,151675,3592,18658
151675,SEDR,6,0.51292359684300004,0.65890237566800003,3592,7,,,,,,151675,3592,18658
151675,SEDR,7,0.543097890546,0.67116962517099998,3592,7,,,,,,151675,3592,18658
151675,SEDR,8,0.52897713599499996,0.66697080612199999,3592,7,,,,,,151675,3592,18658
151675,SEDR,9,0.557550439156,0.67461451021399998,3592,7,,,,,,151675,3592,18658
151675,SEDR,10,0.52212934404199995,0.66913982325700005,3592,7,,,,,,151675,3592,18658
151675,SEDR,11,0.567993688981,0.70981787142200004,3592,7,,,,,,151675,3592,18658
151675,SEDR,12,0.57884661090900003,0.70662081483200001,3592,7,,,,,,151675,3592,18658
151675,SEDR,13,0.55114096319200001,0.69728636897499996,3592,7,,,,,,151675,3592,18658
151675,SEDR,14,0.56788113971599996,0.69738970546000001,3592,7,,,,,,151675,3592,18658
