section,section_display,method,rank,rank_x2,count,probability,enumerated_combinations,rank_rule,interpretation_unit
151676,151676,SpaGCN,3,6,2024000,0.63249999999999995,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SpaGCN,4,8,60000,0.018749999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SpaGCN,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,2,4,2064000,0.64500000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,3,6,681600,0.21299999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,4,8,292800,0.091499999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,BANKSY,5,10,161600,0.050500000000000003,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,1,2,3200000,1,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
151676,151676,SEDR,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,1,2,34120,0.0106625,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,2,4,556440,0.1738875,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,3,6,2352760,0.73523749999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,4,8,256680,0.080212500000000006,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,GraphST,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,4,8,456000,0.14249999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,STAGATE,5,10,2744000,0.85750000000000004,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,1,2,960,0.00029999999999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,2,4,20320,0.0063499999999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,3,6,292480,0.091399999999999995,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,4,8,2430240,0.75944999999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SpaGCN,5,10,456000,0.14249999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,1,2,1667800,0.52118750000000003,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,2,4,1147400,0.35856250000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,3,6,365800,0.1143125,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,4,8,19000,0.0059375000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,BANKSY,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,1,2,1497120,0.46784999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,2,4,1475840,0.4612,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,3,6,188960,0.059049999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,4,8,38080,0.011900000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
STARmap_20180505_BY3_1k,STARmap,SEDR,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,1,2,3600,0.0011249999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,2,4,104400,0.032625000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,3,6,1444400,0.45137500000000003,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,4,8,1647600,0.51487499999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,GraphST,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,1,2,1384000,0.4325,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,2,4,1770000,0.55312499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,3,6,44000,0.01375,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,4,8,2000,0.00062500000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,2,4,6400,0.002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,3,6,1643200,0.51349999999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,4,8,1550400,0.48449999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SpaGCN,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,1,2,1812400,0.56637499999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,2,4,1319200,0.41225000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,3,6,68400,0.021375000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,BANKSY,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
HBCA1,HBCA1,SEDR,5,10,3200000,1,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,2,4,2911160,0.90973749999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,3,6,155320,0.048537499999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,4,8,115880,0.036212500000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,GraphST,5,10,17640,0.0055125,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,1,2,3200000,1,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,2,4,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,2,4,13320,0.0041625000000000004,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,3,6,133240,0.041637500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,4,8,261560,0.081737500000000005,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SpaGCN,5,10,2791880,0.87246250000000003,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,2,4,117800,0.036812499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,3,6,1128600,0.35268749999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,4,8,1725400,0.53918750000000004,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,BANKSY,5,10,228200,0.071312500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,2,4,157720,0.049287499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,3,6,1782840,0.55713749999999995,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,4,8,1097160,0.34286250000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.04,Bregma -0.04,SEDR,5,10,162280,0.050712500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,1,2,290800,0.090874999999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,2,4,2371600,0.74112500000000003,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,3,6,463200,0.14474999999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,4,8,67600,0.021125000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,GraphST,5,10,6800,0.0021250000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,1,2,2840000,0.88749999999999996,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,2,4,344000,0.1075,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,3,6,16000,0.0050000000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,4,8,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,STAGATE,5,10,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,2,4,74960,0.023425000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,3,6,794320,0.248225,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,4,8,882480,0.27577499999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SpaGCN,5,10,1448240,0.45257500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,1,2,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,2,4,32240,0.010075000000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,3,6,768880,0.24027499999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,4,8,1525520,0.47672500000000001,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,BANKSY,5,10,873360,0.27292499999999997,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,1,2,69200,0.021624999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,2,4,377200,0.11787499999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,3,6,1157600,0.36175000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,3.5,7,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,4,8,724400,0.22637499999999999,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,4.5,9,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.09,Bregma -0.09,SEDR,5,10,871600,0.27237499999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,1,2,936000,0.29249999999999998,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,1.5,3,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,2,4,2264000,0.70750000000000002,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,2.5,5,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
MERFISH_Bregma_m0.14,Bregma -0.14,GraphST,3,6,0,0,3200000,average midrank for exact ties,exact empirical combinations; not independent experiments
