section,section_display,method,seed_r,seed_s,pairwise_partition_ari,top50_marker_jaccard,marker_rank_spearman
151670,151670,SEDR,5,12,0.75322961519999987,0.78571428570000001,0.93774794549999996
151670,151670,SEDR,5,14,0.6902713935,0.72413793100000001,0.91083031810000004
151670,151670,SEDR,5,17,0.65253282990000006,0.61290322580000001,0.84964387880000003
151670,151670,SEDR,5,19,0.63742368059999988,0.58730158730000004,0.74257454430000003
151670,151670,SEDR,6,16,0.66181653569999987,0.61290322580000001,0.86297407770000001
151670,151670,SEDR,6,18,0.57815981439999986,0.58730158730000004,0.68060217960000002
151670,151670,SEDR,7,15,0.55021459350000002,0.58730158730000004,0.81055877539999988
151670,151670,SEDR,7,20,0.59640042230000001,0.66666666669999985,0.85591483020000003
151670,151670,SEDR,8,9,0.54602228180000001,0.78571428570000001,0.91596741199999998
151670,151670,SEDR,8,12,0.56503673880000005,0.51515151520000002,0.81690565169999985
151670,151670,SEDR,8,14,0.59882678199999995,0.5384615385,0.82787878979999985
151670,151670,SEDR,8,17,0.55421964450000005,0.81818181820000002,0.91026023310000004
151670,151670,SEDR,8,19,0.54255180619999988,0.47058823529999988,0.62230801000000002
151670,151670,SEDR,9,12,0.60643137879999987,0.5625,0.78969090019999988
151670,151670,SEDR,9,13,0.54492859930000004,0.66666666669999985,0.83752478419999987
151670,151670,SEDR,9,14,0.62242073389999986,0.63934426229999985,0.91524239900000004
151670,151670,SEDR,9,17,0.78054479779999986,0.81818181820000002,0.92876935120000004
151670,151670,SEDR,9,19,0.85380564999999986,0.81818181820000002,0.94648273409999994
151670,151670,SEDR,10,11,0.65160454860000006,0.25,0.63391184599999995
151670,151670,SEDR,10,13,0.73392903700000001,0.75438596489999987,0.88465341959999988
151670,151670,SEDR,10,15,0.61339369929999987,0.49253731340000001,0.77011503530000003
151670,151670,SEDR,11,13,0.69420803929999986,0.58730158730000004,0.82839690939999988
151670,151670,SEDR,11,15,0.66131585510000002,0.6949152542,0.84121975169999985
151670,151670,SEDR,12,14,0.60774683200000001,0.72413793100000001,0.87899492970000004
151670,151670,SEDR,12,17,0.58216916659999995,0.5625,0.82674556160000001
151670,151670,SEDR,12,19,0.58381928910000003,0.5384615385,0.69716706279999985
151670,151670,SEDR,13,14,0.65847490450000001,0.72413793100000001,0.87838060689999986
151670,151670,SEDR,13,19,0.53906198250000004,0.40845070420000001,0.63442193319999995
151670,151670,SEDR,14,17,0.59136603259999987,0.66666666669999985,0.89490709049999995
151670,151670,SEDR,14,19,0.59177266470000001,0.49253731340000001,0.81379598600000003
151670,151670,SEDR,16,18,0.54314714480000004,0.61290322580000001,0.90967143660000005
151670,151670,SEDR,17,19,0.81757812470000002,0.75438596489999987,0.93911930830000001
151671,151671,GraphST,1,2,0.58344041999999996,0.63934426,0.84480626000000003
151671,151671,GraphST,1,4,0.58609685,0.66666667000000002,0.84573571000000003
151671,151671,GraphST,1,5,0.58488598000000003,0.66666667000000002,0.83421261000000002
151671,151671,GraphST,1,6,0.53227192999999995,0.66666667000000002,0.87516934999999996
151671,151671,GraphST,1,7,0.59299131999999999,0.75438596000000002,0.85509254999999995
151671,151671,GraphST,1,10,0.59606095999999997,0.72413793000000004,0.88431024000000003
151671,151671,GraphST,1,12,0.58096144999999999,0.66666667000000002,0.83846752000000002
151671,151671,GraphST,1,13,0.52160494000000002,0.51515151999999997,0.57159336000000005
151671,151671,GraphST,2,4,0.61348371000000002,0.69491524999999998,0.83067499
151671,151671,GraphST,2,5,0.59801665000000004,0.72413793000000004,0.83420282999999995
151671,151671,GraphST,2,6,0.55780622000000002,0.63934426,0.83335099000000001
151671,151671,GraphST,2,7,0.61725898000000001,0.69491524999999998,0.83775471000000001
151671,151671,GraphST,2,8,0.55973943999999998,0.58730159000000004,0.74253243000000002
151671,151671,GraphST,2,12,0.60018506999999999,0.63934426,0.83658515
151671,151671,GraphST,2,13,0.55289138999999998,0.58730159000000004,0.66906787999999995
151671,151671,GraphST,2,14,0.58913090999999995,0.66666667000000002,0.82306372999999999
151671,151671,GraphST,2,15,0.57466823,0.72413793000000004,0.83096707000000003
151671,151671,GraphST,2,16,0.57204778999999994,0.66666667000000002,0.83710488999999999
151671,151671,GraphST,3,5,0.48440033999999998,0.66666667000000002,0.81689694000000002
151671,151671,GraphST,3,8,0.45473812000000002,0.51515151999999997,0.76883674999999996
151671,151671,GraphST,3,9,0.47646623999999999,0.69491524999999998,0.77527767999999997
151671,151671,GraphST,3,14,0.49487219999999998,0.61290323000000002,0.80484957000000001
151671,151671,GraphST,3,15,0.48748004,0.66666667000000002,0.80923650000000003
151671,151671,GraphST,3,16,0.47147038000000002,0.63934426,0.81648704999999999
151671,151671,GraphST,4,5,0.6242586,0.72413793000000004,0.85660621999999997
151671,151671,GraphST,4,6,0.54304096999999996,0.61290323000000002,0.82521498999999998
151671,151671,GraphST,4,7,0.59215145000000002,0.69491524999999998,0.84725444999999999
151671,151671,GraphST,4,8,0.55048914000000004,0.49253731000000001,0.7167983
151671,151671,GraphST,4,12,0.56898901999999996,0.72413793000000004,0.85104027999999998
151671,151671,GraphST,4,13,0.55324395000000004,0.5625,0.64820520999999998
151671,151671,GraphST,4,14,0.59923541000000002,0.61290323000000002,0.82073370000000001
151671,151671,GraphST,4,15,0.57642165000000001,0.66666667000000002,0.82932055000000005
151671,151671,GraphST,4,16,0.56703358000000004,0.58730159000000004,0.80915252000000004
151671,151671,GraphST,5,6,0.55388291000000001,0.61290323000000002,0.83522684000000003
151671,151671,GraphST,5,8,0.54968344999999996,0.49253731000000001,0.72144973999999995
151671,151671,GraphST,5,9,0.56164150999999995,0.63934426,0.79653916999999996
151671,151671,GraphST,5,12,0.58342558,0.66666667000000002,0.85765997000000005
151671,151671,GraphST,5,14,0.56662433999999995,0.63934426,0.82091069000000005
151671,151671,GraphST,5,15,0.58646005000000001,0.72413793000000004,0.86662581000000005
151671,151671,GraphST,5,16,0.57345767000000003,0.61290323000000002,0.79935219999999996
151671,151671,GraphST,6,7,0.57630912000000001,0.69491524999999998,0.82989716000000002
151671,151671,GraphST,6,12,0.55069612999999995,0.72413793000000004,0.83830223000000004
151671,151671,GraphST,6,13,0.52486173999999997,0.5625,0.77408295000000005
151671,151671,GraphST,6,14,0.56736852000000004,0.69491524999999998,0.83894204000000006
151671,151671,GraphST,6,15,0.55235681999999997,0.69491524999999998,0.84054815999999999
151671,151671,GraphST,7,10,0.57524160999999996,0.72413793000000004,0.84751986999999995
151671,151671,GraphST,7,12,0.59978620999999999,0.75438596000000002,0.87582174000000002
151671,151671,GraphST,7,13,0.56206590999999995,0.58730159000000004,0.63827619000000002
151671,151671,GraphST,7,17,0.57992186000000001,0.66666667000000002,0.84808183000000004
151671,151671,GraphST,8,9,0.52649550000000001,0.49253731000000001,0.65858287000000004
151671,151671,GraphST,8,14,0.56528248999999997,0.69491524999999998,0.82056770999999995
151671,151671,GraphST,8,15,0.56446209000000003,0.58730159000000004,0.74075479
151671,151671,GraphST,8,16,0.56572224000000004,0.63934426,0.73970639999999999
151671,151671,GraphST,9,14,0.54482392000000002,0.5625,0.69359086000000003
151671,151671,GraphST,9,15,0.55800704000000001,0.66666667000000002,0.78784016000000001
151671,151671,GraphST,9,16,0.55520159000000002,0.5625,0.71020857999999998
151671,151671,GraphST,10,13,0.51250938000000001,0.47058823999999999,0.49985921
151671,151671,GraphST,10,17,0.59796263999999999,0.75438596000000002,0.85479260999999995
151671,151671,GraphST,11,18,0.45267583,0.61290323000000002,0.82104747
151671,151671,GraphST,11,19,0.45995455000000002,0.63934426,0.80551364999999997
151671,151671,GraphST,11,20,0.51181812000000004,0.69491524999999998,0.87689059999999996
151671,151671,GraphST,12,13,0.51906359999999996,0.51515151999999997,0.65455589000000003
151671,151671,GraphST,12,14,0.57499087000000004,0.72413793000000004,0.83254667999999998
151671,151671,GraphST,12,15,0.55930939999999996,0.66666667000000002,0.81871190999999999
151671,151671,GraphST,13,17,0.51299103000000001,0.58730159000000004,0.62246135000000002
151671,151671,GraphST,14,15,0.59541666999999998,0.72413793000000004,0.81796029000000003
151671,151671,GraphST,14,16,0.57947702000000001,0.61290323000000002,0.84344532999999999
151671,151671,GraphST,15,16,0.58085366999999999,0.69491524999999998,0.84796232000000005
151671,151671,GraphST,17,19,0.55658348000000002,0.63934426,0.79725162999999999
151671,151671,GraphST,18,19,0.58537983999999998,0.63934426,0.82953213999999997
151671,151671,GraphST,18,20,0.49890116000000001,0.63934426,0.85142485999999995
151671,151671,GraphST,19,20,0.47382087000000001,0.69491524999999998,0.80414224000000001
151671,151671,STAGATE,1,2,0.76259984999999997,0.75438596000000002,0.90820133000000003
151671,151671,STAGATE,1,3,0.56627229000000001,0.47058823999999999,0.78493526999999996
151671,151671,STAGATE,1,4,0.68799381000000004,0.72413793000000004,0.91610855999999996
151671,151671,STAGATE,1,14,0.55569318000000001,0.47058823999999999,0.78611966
151671,151671,STAGATE,1,17,0.64852173000000002,0.58730159000000004,0.81842605000000002
151671,151671,STAGATE,1,19,0.57152703000000005,0.53846154000000002,0.76162563000000005
151671,151671,STAGATE,1,20,0.71519215999999997,0.72413793000000004,0.89633317999999995
151671,151671,STAGATE,2,4,0.69142625000000002,0.69491524999999998,0.88067669999999998
151671,151671,STAGATE,2,8,0.74392281999999998,0.75438596000000002,0.88612763999999999
151671,151671,STAGATE,2,11,0.76909382000000004,0.81818181999999995,0.91457381000000004
151671,151671,STAGATE,2,13,0.75390259000000004,0.72413793000000004,0.90378650000000005
151671,151671,STAGATE,2,17,0.64544332000000004,0.53846154000000002,0.82650953999999999
151671,151671,STAGATE,2,19,0.59839880000000001,0.61290323000000002,0.82712521000000006
151671,151671,STAGATE,2,20,0.75854847000000003,0.72413793000000004,0.89779812999999997
151671,151671,STAGATE,3,4,0.55730141,0.58730159000000004,0.76035821999999997
151671,151671,STAGATE,3,14,0.74855883999999995,0.35135135000000001,0.58818300999999995
151671,151671,STAGATE,3,17,0.63043168000000005,0.58730159000000004,0.88461111000000003
151671,151671,STAGATE,3,19,0.70461169000000001,0.36986300999999999,0.58252870999999995
151671,151671,STAGATE,3,20,0.61033932999999996,0.61290323000000002,0.85225713999999997
151671,151671,STAGATE,4,11,0.64745103000000004,0.63934426,0.90482121999999998
151671,151671,STAGATE,4,13,0.65543439000000003,0.69491524999999998,0.91912802000000005
151671,151671,STAGATE,4,17,0.64512895999999997,0.66666667000000002,0.86702195999999998
151671,151671,STAGATE,4,19,0.54630584000000004,0.53846154000000002,0.68069089999999999
151671,151671,STAGATE,4,20,0.65629037999999995,0.66666667000000002,0.89618268999999995
151671,151671,STAGATE,5,6,0.67817358999999999,0.66666667000000002,0.87864496000000003
151671,151671,STAGATE,5,9,0.78004629999999997,0.78571429000000004,0.91532097999999995
151671,151671,STAGATE,5,10,0.72002301000000002,0.63934426,0.85225812000000001
151671,151671,STAGATE,5,12,0.70613758000000004,0.63934426,0.82924061999999998
151671,151671,STAGATE,5,15,0.68817881999999997,0.61290323000000002,0.83457926999999998
151671,151671,STAGATE,5,16,0.77876129000000005,0.75438596000000002,0.92444442999999998
151671,151671,STAGATE,5,18,0.66323516000000005,0.63934426,0.86321835000000002
151671,151671,STAGATE,6,9,0.68263028000000003,0.63934426,0.86584223999999999
151671,151671,STAGATE,6,16,0.68741421000000003,0.66666667000000002,0.88229943
151671,151671,STAGATE,7,8,0.72623139999999997,0.69491524999999998,0.85487937999999997
151671,151671,STAGATE,7,10,0.70461238999999998,0.72413793000000004,0.86130167999999996
151671,151671,STAGATE,7,11,0.73370278,0.72413793000000004,0.91611312
151671,151671,STAGATE,7,12,0.71593571,0.72413793000000004,0.86900761999999998
151671,151671,STAGATE,7,13,0.71292359000000005,0.72413793000000004,0.92305793000000003
151671,151671,STAGATE,7,15,0.69881481000000001,0.69491524999999998,0.87320180000000003
151671,151671,STAGATE,7,16,0.75731727000000004,0.78571429000000004,0.92161086999999997
151671,151671,STAGATE,7,18,0.65739957000000004,0.58730159000000004,0.82666207000000003
151671,151671,STAGATE,8,10,0.74039913999999996,0.69491524999999998,0.89176010000000006
151671,151671,STAGATE,8,11,0.74886604999999995,0.72413793000000004,0.90269977999999995
151671,151671,STAGATE,8,12,0.72743915000000003,0.69491524999999998,0.88043139000000004
151671,151671,STAGATE,8,13,0.73000083000000004,0.72413793000000004,0.88733888000000005
151671,151671,STAGATE,8,15,0.75397384000000001,0.75438596000000002,0.88831837999999996
151671,151671,STAGATE,8,18,0.74371505999999998,0.58730159000000004,0.81209675000000003
151671,151671,STAGATE,9,16,0.76035967999999998,0.75438596000000002,0.92549535000000005
151671,151671,STAGATE,10,11,0.74997502000000005,0.78571429000000004,0.90314932999999997
151671,151671,STAGATE,10,12,0.72781003,0.78571429000000004,0.90533089
151671,151671,STAGATE,10,15,0.73207359000000005,0.75438596000000002,0.89448547
151671,151671,STAGATE,10,16,0.69615623000000004,0.69491524999999998,0.87688063000000005
151671,151671,STAGATE,10,18,0.70156658000000005,0.63934426,0.84541584000000003
151671,151671,STAGATE,11,12,0.72098580000000001,0.75438596000000002,0.90051166999999999
151671,151671,STAGATE,11,13,0.77774776999999995,0.81818181999999995,0.94365173000000002
151671,151671,STAGATE,11,15,0.73955678999999996,0.75438596000000002,0.90789427
151671,151671,STAGATE,11,18,0.68869579999999997,0.63934426,0.87941519000000001
151671,151671,STAGATE,12,13,0.70610952999999999,0.72413793000000004,0.90161460999999998
151671,151671,STAGATE,12,15,0.69299765000000002,0.72413793000000004,0.92167862
151671,151671,STAGATE,12,16,0.71639092999999998,0.66666667000000002,0.87063131000000005
151671,151671,STAGATE,12,18,0.71096196,0.63934426,0.86766217999999995
151671,151671,STAGATE,14,17,0.64313633000000003,0.53846154000000002,0.88291229999999998
151671,151671,STAGATE,14,19,0.73094592999999997,0.69491524999999998,0.90267275999999996
151671,151671,STAGATE,14,20,0.59602564000000002,0.58730159000000004,0.81811973999999998
151671,151671,STAGATE,15,16,0.65474191000000004,0.63934426,0.87591927000000003
151671,151671,STAGATE,15,18,0.68166322999999995,0.58730159000000004,0.86925196999999998
151671,151671,STAGATE,16,18,0.66721026999999999,0.58730159000000004,0.84130225000000003
151671,151671,STAGATE,17,19,0.61101603999999998,0.58730159000000004,0.91669807999999997
151671,151671,STAGATE,17,20,0.60806572000000003,0.47058823999999999,0.82124786000000005
151671,151671,STAGATE,19,20,0.62298257000000001,0.63934426,0.79604059999999999
151671,151671,SpaGCN,1,3,0.54256996999999996,0.61290323000000002,0.90266204999999999
151671,151671,SpaGCN,1,4,0.46344647999999999,0.53846154000000002,0.88422201
151671,151671,SpaGCN,1,6,0.38206245,0.42857142999999998,0.74582751999999997
151671,151671,SpaGCN,1,7,0.41338933,0.36986300999999999,0.85419034999999999
151671,151671,SpaGCN,1,8,0.41443781000000002,0.49253731000000001,0.77046292000000005
151671,151671,SpaGCN,1,9,0.50663807000000005,0.47058823999999999,0.83258624999999997
151671,151671,SpaGCN,1,11,0.33160053,0.4084507,0.66488391000000002
151671,151671,SpaGCN,1,13,0.63624177000000004,0.69491524999999998,0.91891626000000004
151671,151671,SpaGCN,1,16,0.56307664000000002,0.5625,0.87829442000000002
151671,151671,SpaGCN,1,18,0.49867092000000002,0.5625,0.87456610999999995
151671,151671,SpaGCN,1,20,0.56282838999999996,0.66666667000000002,0.88812287999999995
151671,151671,SpaGCN,2,10,0.33173651999999998,0.35135135000000001,0.38077256999999998
151671,151671,SpaGCN,2,17,0.36993298000000002,0.36986300999999999,0.38102595
151671,151671,SpaGCN,2,19,0.33846489000000002,0.33333332999999998,0.43642433000000003
151671,151671,SpaGCN,3,4,0.47061592000000002,0.53846154000000002,0.87614707999999997
151671,151671,SpaGCN,3,6,0.50535929999999996,0.51515151999999997,0.79192558000000002
151671,151671,SpaGCN,3,7,0.45458683,0.38888888999999999,0.88444137
151671,151671,SpaGCN,3,8,0.48907273000000001,0.51515151999999997,0.81097832000000003
151671,151671,SpaGCN,3,9,0.52611951999999995,0.58730159000000004,0.84621237000000005
151671,151671,SpaGCN,3,11,0.4131862,0.44927536000000001,0.66662270999999995
151671,151671,SpaGCN,3,13,0.54679215000000003,0.61290323000000002,0.91609337000000002
151671,151671,SpaGCN,3,16,0.61212100999999997,0.66666667000000002,0.89207506999999997
151671,151671,SpaGCN,3,18,0.47854165999999998,0.58730159000000004,0.90662754000000001
151671,151671,SpaGCN,3,20,0.57961536000000002,0.58730159000000004,0.90154628000000003
151671,151671,SpaGCN,4,6,0.53308990000000001,0.5625,0.74451016000000003
151671,151671,SpaGCN,4,8,0.50017727999999995,0.49253731000000001,0.78415981999999995
151671,151671,SpaGCN,4,9,0.51024804000000001,0.53846154000000002,0.82644255
151671,151671,SpaGCN,4,11,0.38787762999999997,0.42857142999999998,0.72306559999999998
151671,151671,SpaGCN,4,14,0.52611485999999996,0.61290323000000002,0.88244047000000003
151671,151671,SpaGCN,4,16,0.50532695999999999,0.5625,0.83276740000000005
151671,151671,SpaGCN,4,20,0.51378977999999997,0.58730159000000004,0.87641749000000002
151671,151671,SpaGCN,5,14,0.58121009000000001,0.66666667000000002,0.91018370000000004
151671,151671,SpaGCN,6,8,0.62291129000000001,0.51515151999999997,0.89366413
151671,151671,SpaGCN,6,9,0.47431915000000002,0.51515151999999997,0.86806709999999998
151671,151671,SpaGCN,6,11,0.45515618000000002,0.36986300999999999,0.70378890000000005
151671,151671,SpaGCN,6,14,0.51543713999999996,0.5625,0.73690668000000004
151671,151671,SpaGCN,6,16,0.48520287000000001,0.49253731000000001,0.85324949000000005
151671,151671,SpaGCN,6,20,0.48120015999999999,0.51515151999999997,0.77065521000000003
151671,151671,SpaGCN,7,8,0.37038558999999999,0.33333332999999998,0.71380138999999998
151671,151671,SpaGCN,7,9,0.40477476000000001,0.38888888999999999,0.77816253000000002
151671,151671,SpaGCN,7,11,0.37854915,0.31578947000000002,0.67779352999999998
151671,151671,SpaGCN,7,13,0.38359938999999998,0.38888888999999999,0.83829613999999997
151671,151671,SpaGCN,7,16,0.42135125000000001,0.44927536000000001,0.83162415999999995
151671,151671,SpaGCN,7,18,0.43682892000000001,0.36986300999999999,0.86603047
151671,151671,SpaGCN,7,19,0.44080659,0.42857142999999998,0.89031134999999995
151671,151671,SpaGCN,7,20,0.41049669,0.42857142999999998,0.84574808000000001
151671,151671,SpaGCN,8,9,0.47217736999999999,0.53846154000000002,0.87182311000000001
151671,151671,SpaGCN,8,11,0.46428603000000002,0.44927536000000001,0.73403837000000005
151671,151671,SpaGCN,8,13,0.43600531999999997,0.49253731000000001,0.85746133999999996
151671,151671,SpaGCN,8,16,0.47894653999999998,0.5625,0.85510940000000002
151671,151671,SpaGCN,8,18,0.40965179000000002,0.51515151999999997,0.80798163999999995
151671,151671,SpaGCN,8,20,0.45791026000000001,0.49253731000000001,0.78923551999999997
151671,151671,SpaGCN,9,11,0.36230921999999999,0.33333332999999998,0.67611840000000001
151671,151671,SpaGCN,9,16,0.61894252000000005,0.63934426,0.91818871999999996
151671,151671,SpaGCN,9,20,0.51370492999999995,0.49253731000000001,0.80900358000000006
151671,151671,SpaGCN,10,13,0.44958018999999999,0.53846154000000002,0.80473773999999998
151671,151671,SpaGCN,10,17,0.49904987000000001,0.53846154000000002,0.83750212999999996
151671,151671,SpaGCN,10,18,0.41960507000000002,0.49253731000000001,0.77312002000000002
151671,151671,SpaGCN,10,19,0.41264899999999999,0.49253731000000001,0.69330554
151671,151671,SpaGCN,11,13,0.34557051999999999,0.42857142999999998,0.67468815999999998
151671,151671,SpaGCN,11,16,0.37640730999999999,0.4084507,0.68802655000000001
151671,151671,SpaGCN,11,18,0.32448879000000003,0.33333332999999998,0.65374239999999995
151671,151671,SpaGCN,11,20,0.38052912999999999,0.47058823999999999,0.67588117999999997
151671,151671,SpaGCN,12,15,0.54238867999999996,0.58730159000000004,0.91831916000000002
151671,151671,SpaGCN,13,16,0.60051217000000001,0.69491524999999998,0.91450103000000005
151671,151671,SpaGCN,13,18,0.49862724000000003,0.61290323000000002,0.88710407999999996
151671,151671,SpaGCN,13,19,0.49987854999999998,0.51515151999999997,0.84483353999999999
151671,151671,SpaGCN,13,20,0.58257839,0.63934426,0.89990879000000001
151671,151671,SpaGCN,16,18,0.55154497999999996,0.66666667000000002,0.90839641000000004
151671,151671,SpaGCN,16,20,0.53512203000000003,0.58730159000000004,0.83310033999999999
151671,151671,SpaGCN,17,19,0.49076023000000002,0.53846154000000002,0.77880846999999997
151671,151671,SpaGCN,18,19,0.43985878,0.51515151999999997,0.85668456000000004
151671,151671,SpaGCN,18,20,0.45704004999999998,0.49253731000000001,0.84426173000000004
151671,151671,BANKSY,1,2,0.97149419000000004,0.88679244999999995,0.98627465999999997
151671,151671,BANKSY,1,3,0.96395417999999999,0.88679244999999995,0.98790328999999999
151671,151671,BANKSY,1,4,0.91952736999999996,0.85185184999999997,0.97195902999999995
151671,151671,BANKSY,1,5,0.88639228999999997,0.78571429000000004,0.94822209000000002
151671,151671,BANKSY,1,6,0.94867541,0.85185184999999997,0.97746968000000001
151671,151671,BANKSY,1,7,0.93455102000000001,0.85185184999999997,0.97504670000000004
151671,151671,BANKSY,1,8,0.91581805999999999,0.81818181999999995,0.96131332000000003
151671,151671,BANKSY,1,10,0.87835863999999997,0.75438596000000002,0.84753643999999995
151671,151671,BANKSY,1,11,0.89049148,0.78571429000000004,0.95983430999999997
151671,151671,BANKSY,1,12,0.93883404000000004,0.85185184999999997,0.97665212999999995
151671,151671,BANKSY,1,13,0.97776609000000003,0.96078430999999997,0.99417851000000002
151671,151671,BANKSY,1,14,0.88964502999999995,0.78571429000000004,0.94822209000000002
151671,151671,BANKSY,1,16,0.63327520999999998,0.72413793000000004,0.96401071999999999
151671,151671,BANKSY,1,17,0.95055719000000005,0.92307691999999997,0.98341774000000004
151671,151671,BANKSY,1,19,0.89282552999999998,0.78571429000000004,0.94206687
151671,151671,BANKSY,1,20,0.8903721,0.78571429000000004,0.92872933000000002
151671,151671,BANKSY,2,3,0.95772590999999996,0.92307691999999997,0.98042136000000002
151671,151671,BANKSY,2,4,0.91424181000000004,0.81818181999999995,0.96947863000000001
151671,151671,BANKSY,2,5,0.87305628000000002,0.78571429000000004,0.95425265000000004
151671,151671,BANKSY,2,6,0.94585395999999999,0.85185184999999997,0.98385195000000003
151671,151671,BANKSY,2,7,0.93607574999999998,0.85185184999999997,0.97164994999999998
151671,151671,BANKSY,2,8,0.91154416999999999,0.81818181999999995,0.95813603000000003
151671,151671,BANKSY,2,10,0.86825547999999997,0.75438596000000002,0.82871243999999999
151671,151671,BANKSY,2,11,0.87827124999999995,0.78571429000000004,0.95482350000000005
151671,151671,BANKSY,2,12,0.94035420000000003,0.85185184999999997,0.97371169000000002
151671,151671,BANKSY,2,13,0.95587436999999997,0.88679244999999995,0.98233360000000003
151671,151671,BANKSY,2,14,0.87742728000000003,0.78571429000000004,0.95425265000000004
151671,151671,BANKSY,2,16,0.62232765999999995,0.75438596000000002,0.96390456000000002
151671,151671,BANKSY,2,17,0.94316500999999997,0.85185184999999997,0.98289526000000005
151671,151671,BANKSY,2,19,0.87905617000000003,0.81818181999999995,0.95090216999999999
151671,151671,BANKSY,2,20,0.87641391000000002,0.75438596000000002,0.91097205999999997
151671,151671,BANKSY,3,4,0.92296924999999996,0.81818181999999995,0.96638652999999997
151671,151671,BANKSY,3,5,0.87748809000000005,0.72413793000000004,0.92454340999999995
151671,151671,BANKSY,3,6,0.96033922999999999,0.85185184999999997,0.97399851999999998
151671,151671,BANKSY,3,7,0.93591851999999998,0.81818181999999995,0.97274934999999996
151671,151671,BANKSY,3,8,0.93130975000000005,0.81818181999999995,0.96467267000000001
151671,151671,BANKSY,3,10,0.87743824999999998,0.78571429000000004,0.78186321000000003
151671,151671,BANKSY,3,11,0.88264659000000001,0.75438596000000002,0.92381387000000004
151671,151671,BANKSY,3,12,0.94021834000000004,0.81818181999999995,0.97406919999999997
151671,151671,BANKSY,3,13,0.96526193000000005,0.92307691999999997,0.98970561000000001
151671,151671,BANKSY,3,14,0.88185553999999999,0.75438596000000002,0.92381387000000004
151671,151671,BANKSY,3,16,0.61571861999999999,0.5625,0.83580091999999995
151671,151671,BANKSY,3,17,0.95590006999999999,0.88679244999999995,0.97871527000000003
151671,151671,BANKSY,3,19,0.88391969999999997,0.78571429000000004,0.92381387000000004
151671,151671,BANKSY,3,20,0.88014088999999995,0.75438596000000002,0.91887916000000003
151671,151671,BANKSY,4,5,0.90756877000000002,0.81818181999999995,0.92872785999999996
151671,151671,BANKSY,4,6,0.92754696999999997,0.81818181999999995,0.96842554000000003
151671,151671,BANKSY,4,7,0.90660653999999996,0.75438596000000002,0.95595101000000005
151671,151671,BANKSY,4,8,0.90765216999999998,0.78571429000000004,0.9537331
151671,151671,BANKSY,4,11,0.91299355000000004,0.81818181999999995,0.92895411000000006
151671,151671,BANKSY,4,12,0.90698767999999996,0.78571429000000004,0.95740060000000005
151671,151671,BANKSY,4,13,0.92612070000000002,0.81818181999999995,0.97458117
151671,151671,BANKSY,4,14,0.91103202000000005,0.81818181999999995,0.92895411000000006
151671,151671,BANKSY,4,16,0.63057026000000005,0.5625,0.87421415999999996
151671,151671,BANKSY,4,17,0.94587505000000005,0.85185184999999997,0.97741504999999995
151671,151671,BANKSY,4,19,0.91445145000000005,0.85185184999999997,0.92895411000000006
151671,151671,BANKSY,4,20,0.91749221000000003,0.85185184999999997,0.91594388999999998
151671,151671,BANKSY,5,6,0.87041477,0.75438596000000002,0.90872903999999999
151671,151671,BANKSY,5,7,0.85342123000000003,0.72413793000000004,0.91419572000000004
151671,151671,BANKSY,5,8,0.85611941999999996,0.75438596000000002,0.89478325999999997
151671,151671,BANKSY,5,11,0.98914921,0.96078430999999997,0.99775338999999996
151671,151671,BANKSY,5,12,0.85497902000000003,0.75438596000000002,0.91419572000000004
151671,151671,BANKSY,5,13,0.89182251000000001,0.75438596000000002,0.91781573999999999
151671,151671,BANKSY,5,14,0.98967216000000002,0.96078430999999997,0.99951628999999997
151671,151671,BANKSY,5,16,0.65423573999999995,0.72413793000000004,0.94349722000000003
151671,151671,BANKSY,5,17,0.89791949000000004,0.75438596000000002,0.91707678999999998
151671,151671,BANKSY,5,19,0.98892287999999995,0.92307691999999997,0.99763911999999999
151671,151671,BANKSY,5,20,0.94799202999999999,0.88679244999999995,0.98028017999999995
151671,151671,BANKSY,6,7,0.93911129000000004,0.88679244999999995,0.97585809999999995
151671,151671,BANKSY,6,8,0.94452572000000001,0.88679244999999995,0.98248183
151671,151671,BANKSY,6,10,0.87335057999999999,0.75438596000000002,0.92016030999999998
151671,151671,BANKSY,6,11,0.87563033999999995,0.78571429000000004,0.90916885000000003
151671,151671,BANKSY,6,12,0.93971585000000002,0.88679244999999995,0.97569629999999996
151671,151671,BANKSY,6,13,0.95076344000000002,0.85185184999999997,0.98330426999999998
151671,151671,BANKSY,6,14,0.87481911999999995,0.75438596000000002,0.90872903999999999
151671,151671,BANKSY,6,16,0.61427379999999998,0.5625,0.87920076999999996
151671,151671,BANKSY,6,17,0.95651554999999999,0.92307691999999997,0.99210960000000004
151671,151671,BANKSY,6,19,0.87680866000000002,0.78571429000000004,0.90667958999999998
151671,151671,BANKSY,6,20,0.87956042999999995,0.78571429000000004,0.94085596999999999
151671,151671,BANKSY,7,8,0.90885258000000002,0.85185184999999997,0.95357082000000004
151671,151671,BANKSY,7,10,0.86327434999999997,0.72413793000000004,0.82624993999999996
151671,151671,BANKSY,7,11,0.85971759999999997,0.75438596000000002,0.91502826999999998
151671,151671,BANKSY,7,12,0.99555433000000004,1,0.99957461999999997
151671,151671,BANKSY,7,13,0.93765725,0.81818181999999995,0.97406610999999999
151671,151671,BANKSY,7,14,0.85767749000000004,0.72413793000000004,0.91419572000000004
