section,method,seed_r,seed_s,ari_r,ari_s,abs_reference_ari_difference,pairwise_partition_ari,pairwise_partition_nmi,section_display
151507,BANKSY,5,8,0.2460558298,0.2455151314,0.0005406983878,0.9969484896,0.9962646747,151507
151507,BANKSY,5,9,0.2460558298,0.2445578385,0.001497991266,0.5945247344,0.7440266568,151507
151507,BANKSY,5,11,0.2460558298,0.2445196607,0.001536169073,0.9904788441,0.9888556125,151507
151507,BANKSY,5,14,0.2460558298,0.2457833257,0.0002725040581,0.99847265,0.9979376458,151507
151507,BANKSY,5,17,0.2460558298,0.2460558298,0,1,1,151507
151507,BANKSY,5,18,0.2460558298,0.2445196607,0.001536169073,0.9904788441,0.9888556125,151507
151507,BANKSY,6,10,0.2077447576,0.2078154474,7.068982945e-05,0.9245235168,0.8710275147,151507
151507,BANKSY,6,16,0.2077447576,0.2078154474,7.068982945e-05,0.9245235168,0.8710275147,151507
151507,BANKSY,7,8,0.2457833257,0.2455151314,0.0002681943297,0.9984731995,0.9979375066,151507
151507,BANKSY,7,9,0.2457833257,0.2445578385,0.001225487208,0.5945739632,0.7439060002,151507
151507,BANKSY,7,11,0.2457833257,0.2445196607,0.001263665015,0.9919934851,0.9902143259,151507
151507,BANKSY,7,14,0.2457833257,0.2457833257,0,1,1,151507
151507,BANKSY,7,17,0.2457833257,0.2460558298,0.0002725040581,0.99847265,0.9979376458,151507
151507,BANKSY,7,18,0.2457833257,0.2445196607,0.001263665015,0.9919934851,0.9902143259,151507
