section,method,seed,reference_ari,reference_nmi,n_spots,n_clusters,section_display,n_cells,n_genes
151672,GraphST,19,0.3302010979,0.381737794,4015.0,7,151672,,
151672,GraphST,20,0.309510277,0.3490858598,4015.0,7,151672,,
151672,STAGATE,1,0.3737746728,0.4743059673,4015.0,7,151672,,
151672,STAGATE,2,0.3967530189,0.4994531402,4015.0,7,151672,,
151672,STAGATE,3,0.4011905353,0.5047445373,4015.0,7,151672,,
151672,STAGATE,4,0.3522560457,0.4603083537,4015.0,7,151672,,
151672,STAGATE,5,0.4076821639,0.5125515011,4015.0,7,151672,,
151672,STAGATE,6,0.3739722964,0.4839752266,4015.0,7,151672,,
151672,STAGATE,7,0.3857709694,0.4947335984,4015.0,7,151672,,
151672,STAGATE,8,0.3693142088,0.4591026858,4015.0,7,151672,,
151672,STAGATE,9,0.4010628405,0.4785131652,4015.0,7,151672,,
151672,STAGATE,10,0.3944954882,0.4890517708,4015.0,7,151672,,
151672,STAGATE,11,0.3975527932,0.5056772253,4015.0,7,151672,,
151672,STAGATE,12,0.3651982532,0.4780964152,4015.0,7,151672,,
151672,STAGATE,13,0.3918212822,0.486092804,4015.0,7,151672,,
151672,STAGATE,14,0.3841471071,0.4628352053,4015.0,7,151672,,
151672,STAGATE,15,0.377644311,0.4840711458,4015.0,7,151672,,
151672,STAGATE,16,0.3803721808,0.4768539346,4015.0,7,151672,,
151672,STAGATE,17,0.3792202271,0.4745907334,4015.0,7,151672,,
151672,STAGATE,18,0.3788852247,0.4802079687,4015.0,7,151672,,
151672,STAGATE,19,0.4102767314,0.4926835122,4015.0,7,151672,,
151672,STAGATE,20,0.3832313122,0.5038503319,4015.0,7,151672,,
151672,SpaGCN,1,0.3115676312,0.4751516736,4015.0,7,151672,,
151672,SpaGCN,2,0.3053733775,0.455664887,4015.0,7,151672,,
151672,SpaGCN,3,0.2527371907,0.3958187612,4015.0,7,151672,,
151672,SpaGCN,4,0.2824558133,0.4190892293,4015.0,7,151672,,
151672,SpaGCN,5,0.306155597,0.4453409638,4015.0,7,151672,,
151672,SpaGCN,6,0.2845093847,0.43923638,4015.0,7,151672,,
151672,SpaGCN,7,0.2969668129,0.4501795543,4015.0,7,151672,,
151672,SpaGCN,8,0.2721249668,0.3892787658,4015.0,7,151672,,
151672,SpaGCN,9,0.3308710605,0.4597566262,4015.0,7,151672,,
151672,SpaGCN,10,0.2600669316,0.3909143839,4015.0,7,151672,,
151672,SpaGCN,11,0.3110106562,0.4640631723,4015.0,7,151672,,
151672,SpaGCN,12,0.3193221942,0.4732487046,4015.0,7,151672,,
151672,SpaGCN,13,0.2571288828,0.3641048665,4015.0,7,151672,,
151672,SpaGCN,14,0.3202886056,0.4465366115,4015.0,7,151672,,
151672,SpaGCN,15,0.2835615366,0.4172280374,4015.0,7,151672,,
151672,SpaGCN,16,0.2566688224,0.4015833065,4015.0,7,151672,,
151672,SpaGCN,17,0.3262165103,0.4252045291,4015.0,7,151672,,
151672,SpaGCN,18,0.297269127,0.4298856631,4015.0,7,151672,,
151672,SpaGCN,19,0.2866295246,0.4299743035,4015.0,7,151672,,
151672,SpaGCN,20,0.3273750915,0.4781689286,4015.0,7,151672,,
151672,BANKSY,1,0.4652672068,0.5875375317,4015.0,7,151672,,
151672,BANKSY,2,0.5812613917,0.5807833557,4015.0,7,151672,,
151672,BANKSY,3,0.4595202907,0.5606574606,4015.0,7,151672,,
151672,BANKSY,4,0.7249702866,0.6851253855,4015.0,7,151672,,
151672,BANKSY,5,0.45279379,0.5635615045,4015.0,7,151672,,
151672,BANKSY,6,0.6542948662,0.6396379671,4015.0,7,151672,,
151672,BANKSY,7,0.4447348879,0.5581364742,4015.0,7,151672,,
151672,BANKSY,8,0.4482645105,0.5598411217,4015.0,7,151672,,
151672,BANKSY,9,0.3833218916,0.5024090868,4015.0,7,151672,,
151672,BANKSY,10,0.4467911377,0.5574487712,4015.0,7,151672,,
151672,BANKSY,11,0.4416083406,0.5479280011,4015.0,7,151672,,
151672,BANKSY,12,0.6098789846,0.6166011921,4015.0,7,151672,,
151672,BANKSY,13,0.448367854,0.5594832387,4015.0,7,151672,,
151672,BANKSY,14,0.4486820393,0.5605181963,4015.0,7,151672,,
151672,BANKSY,15,0.4407720964,0.5461011447,4015.0,7,151672,,
151672,BANKSY,16,0.627517542,0.646226409,4015.0,7,151672,,
151672,BANKSY,17,0.4445093699,0.557509974,4015.0,7,151672,,
151672,BANKSY,18,0.4451253342,0.5585039775,4015.0,7,151672,,
151672,BANKSY,19,0.4363531978,0.5401642056,4015.0,7,151672,,
151672,BANKSY,20,0.4390728132,0.5506034249,4015.0,7,151672,,
151672,SEDR,1,0.456556351365,0.629141658356,4015.0,7,151672,4015.0,18730.0
151672,SEDR,2,0.4438643791279999,0.628125163436,4015.0,7,151672,4015.0,18730.0
151672,SEDR,3,0.480415671814,0.6381248822249999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,4,0.491936294907,0.655481686656,4015.0,7,151672,4015.0,18730.0
151672,SEDR,5,0.48094528054,0.6438206976639999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,6,0.484143845519,0.649594771087,4015.0,7,151672,4015.0,18730.0
151672,SEDR,7,0.47649204611,0.6499350467619999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,8,0.497839150311,0.6515693522509999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,9,0.568318333285,0.684228502339,4015.0,7,151672,4015.0,18730.0
151672,SEDR,10,0.53818240894,0.669678821423,4015.0,7,151672,4015.0,18730.0
151672,SEDR,11,0.5311933848359999,0.656871472559,4015.0,7,151672,4015.0,18730.0
151672,SEDR,12,0.526540519064,0.666345131246,4015.0,7,151672,4015.0,18730.0
151672,SEDR,13,0.493390167622,0.6634509221309999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,14,0.448661967112,0.6328740861749999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,15,0.4824556087049999,0.6413369498759999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,16,0.493235356635,0.660549879027,4015.0,7,151672,4015.0,18730.0
151672,SEDR,17,0.555019884666,0.68362722019,4015.0,7,151672,4015.0,18730.0
151672,SEDR,18,0.4754248288899999,0.6479439207089999,4015.0,7,151672,4015.0,18730.0
151672,SEDR,19,0.466989297177,0.64344569362,4015.0,7,151672,4015.0,18730.0
151672,SEDR,20,0.5291225153899999,0.667187981659,4015.0,7,151672,4015.0,18730.0
151673,GraphST,1,0.2107317149,0.4206958966,3639.0,7,151673,,
151673,GraphST,2,0.203887195,0.4046139643,3639.0,7,151673,,
151673,GraphST,3,0.1821890852,0.3538158579,3639.0,7,151673,,
151673,GraphST,4,0.1875390622,0.3868424431,3639.0,7,151673,,
151673,GraphST,5,0.1909428932,0.3660237893,3639.0,7,151673,,
151673,GraphST,6,0.2156982719,0.4180206426,3639.0,7,151673,,
151673,GraphST,7,0.2038502375,0.3958677074,3639.0,7,151673,,
151673,GraphST,8,0.1873279756,0.3662892134,3639.0,7,151673,,
151673,GraphST,9,0.2033034442,0.4018156857,3639.0,7,151673,,
151673,GraphST,10,0.1933185523,0.3722053642,3639.0,7,151673,,
151673,GraphST,11,0.2294850467,0.4313624932,3639.0,7,151673,,
151673,GraphST,12,0.1957998694,0.4108875545,3639.0,7,151673,,
151673,GraphST,13,0.1759093035,0.3431539142,3639.0,7,151673,,
151673,GraphST,14,0.1962893174,0.4015718733,3639.0,7,151673,,
151673,GraphST,15,0.2074128696,0.399913206,3639.0,7,151673,,
151673,GraphST,16,0.2101946023,0.4210803689,3639.0,7,151673,,
151673,GraphST,17,0.1974745033,0.4008687781,3639.0,7,151673,,
151673,GraphST,18,0.21373255,0.4113379873,3639.0,7,151673,,
151673,GraphST,19,0.2023020031,0.4018420777,3639.0,7,151673,,
151673,GraphST,20,0.1927667086,0.3711331373,3639.0,7,151673,,
151673,STAGATE,1,0.2364837343,0.4642282494,3639.0,7,151673,,
151673,STAGATE,2,0.210043198,0.3963824807,3639.0,7,151673,,
151673,STAGATE,3,0.1927759993,0.3827899084,3639.0,7,151673,,
151673,STAGATE,4,0.1992543914,0.3900984938,3639.0,7,151673,,
151673,STAGATE,5,0.2540036582,0.439490328,3639.0,7,151673,,
151673,STAGATE,6,0.2545027366,0.4271106,3639.0,7,151673,,
151673,STAGATE,7,0.2155618486,0.4070050997,3639.0,7,151673,,
151673,STAGATE,8,0.2605273936,0.4498767871,3639.0,7,151673,,
151673,STAGATE,9,0.2536408955,0.4311550144,3639.0,7,151673,,
151673,STAGATE,10,0.2181689467,0.4084687207,3639.0,7,151673,,
151673,STAGATE,11,0.2098416154,0.4010766115,3639.0,7,151673,,
151673,STAGATE,12,0.2479476501,0.4238307976,3639.0,7,151673,,
151673,STAGATE,13,0.2305080237,0.4071452218,3639.0,7,151673,,
151673,STAGATE,14,0.2240020509,0.4128205917,3639.0,7,151673,,
151673,STAGATE,15,0.2256693923,0.4178587975,3639.0,7,151673,,
151673,STAGATE,16,0.2660158285,0.4301586185,3639.0,7,151673,,
151673,STAGATE,17,0.1982295806,0.3867225625,3639.0,7,151673,,
151673,STAGATE,18,0.1879368551,0.3715613993,3639.0,7,151673,,
151673,STAGATE,19,0.2231642366,0.412236861,3639.0,7,151673,,
151673,STAGATE,20,0.2429965503,0.4407706432,3639.0,7,151673,,
151673,SpaGCN,1,0.3008912859,0.4465379981,3639.0,7,151673,,
151673,SpaGCN,2,0.2133017795,0.3327061413,3639.0,7,151673,,
151673,SpaGCN,3,0.2654624427,0.4069623173,3639.0,7,151673,,
151673,SpaGCN,4,0.3289365562,0.4744490496,3639.0,7,151673,,
151673,SpaGCN,5,0.2674882405,0.4129517234,3639.0,7,151673,,
151673,SpaGCN,6,0.2873032124,0.4433564649,3639.0,7,151673,,
151673,SpaGCN,7,0.2971823027,0.4634045736,3639.0,7,151673,,
151673,SpaGCN,8,0.2847249001,0.4217535879,3639.0,7,151673,,
151673,SpaGCN,9,0.2187976796,0.3479606962,3639.0,7,151673,,
151673,SpaGCN,10,0.2899618102,0.4558906956,3639.0,7,151673,,
151673,SpaGCN,11,0.2621405296,0.387158911,3639.0,7,151673,,
151673,SpaGCN,12,0.27942371,0.4204143681,3639.0,7,151673,,
151673,SpaGCN,13,0.2863286707,0.4158094293,3639.0,7,151673,,
151673,SpaGCN,14,0.2761256155,0.4334516673,3639.0,7,151673,,
151673,SpaGCN,15,0.2009350986,0.3218025786,3639.0,7,151673,,
151673,SpaGCN,16,0.247141526,0.3672130714,3639.0,7,151673,,
151673,SpaGCN,17,0.2342514292,0.3493503651,3639.0,7,151673,,
151673,SpaGCN,18,0.2244125886,0.3471774244,3639.0,7,151673,,
151673,SpaGCN,19,0.2838627096,0.4588547113,3639.0,7,151673,,
151673,SpaGCN,20,0.2814533308,0.4061327345,3639.0,7,151673,,
151673,BANKSY,1,0.324903826,0.544593026,3639.0,7,151673,,
151673,BANKSY,2,0.3283360431,0.50625171,3639.0,7,151673,,
151673,BANKSY,3,0.3750827572,0.5860410459,3639.0,7,151673,,
151673,BANKSY,4,0.3199417319,0.4980559046,3639.0,7,151673,,
151673,BANKSY,5,0.3754829268,0.5813160457,3639.0,7,151673,,
151673,BANKSY,6,0.3754829268,0.5813160457,3639.0,7,151673,,
151673,BANKSY,7,0.2018075327,0.3730973105,3639.0,7,151673,,
151673,BANKSY,8,0.301873243,0.5315509641,3639.0,7,151673,,
151673,BANKSY,9,0.3754829268,0.5813160457,3639.0,7,151673,,
151673,BANKSY,10,0.3285443389,0.5063877971,3639.0,7,151673,,
151673,BANKSY,11,0.3149463484,0.5400401958,3639.0,7,151673,,
151673,BANKSY,12,0.3754829268,0.5813160457,3639.0,7,151673,,
151673,BANKSY,13,0.3283360431,0.50625171,3639.0,7,151673,,
151673,BANKSY,14,0.3555526312,0.5729506181,3639.0,7,151673,,
151673,BANKSY,15,0.3133799546,0.5291666299,3639.0,7,151673,,
151673,BANKSY,16,0.3144869638,0.530111986,3639.0,7,151673,,
151673,BANKSY,17,0.3752231552,0.5810566381,3639.0,7,151673,,
151673,BANKSY,18,0.3285443389,0.5063877971,3639.0,7,151673,,
151673,BANKSY,19,0.3207024795,0.5021753862,3639.0,7,151673,,
151673,BANKSY,20,0.300618627,0.5303518169,3639.0,7,151673,,
151673,SEDR,1,0.528799121577,0.6666470256059999,3639.0,7,151673,3639.0,19151.0
151673,SEDR,2,0.595173977593,0.710817656256,3639.0,7,151673,3639.0,19151.0
151673,SEDR,3,0.5809140964729999,0.708118751321,3639.0,7,151673,3639.0,19151.0
151673,SEDR,4,0.548045286964,0.680931576826,3639.0,7,151673,3639.0,19151.0
151673,SEDR,5,0.565429911593,0.7060368115959998,3639.0,7,151673,3639.0,19151.0
151673,SEDR,6,0.5591641203599998,0.6979508404809999,3639.0,7,151673,3639.0,19151.0
151673,SEDR,7,0.647047736515,0.685647347937,3639.0,7,151673,3639.0,19151.0
151673,SEDR,8,0.57335879467,0.686165740906,3639.0,7,151673,3639.0,19151.0
151673,SEDR,9,0.522386254186,0.6587793723729999,3639.0,7,151673,3639.0,19151.0
151673,SEDR,10,0.6151345404589998,0.721532483183,3639.0,7,151673,3639.0,19151.0
151673,SEDR,11,0.611167342857,0.730445345969,3639.0,7,151673,3639.0,19151.0
151673,SEDR,12,0.523742487596,0.672273792818,3639.0,7,151673,3639.0,19151.0
151673,SEDR,13,0.4930428419019999,0.643623594912,3639.0,7,151673,3639.0,19151.0
151673,SEDR,14,0.603188329755,0.712203058241,3639.0,7,151673,3639.0,19151.0
151673,SEDR,15,0.5932227111819999,0.713543767391,3639.0,7,151673,3639.0,19151.0
151673,SEDR,16,0.531236580357,0.6696629870239998,3639.0,7,151673,3639.0,19151.0
151673,SEDR,17,0.574309819792,0.688419887561,3639.0,7,151673,3639.0,19151.0
151673,SEDR,18,0.617008423095,0.720622328246,3639.0,7,151673,3639.0,19151.0
151673,SEDR,19,0.5096802489199999,0.679580569244,3639.0,7,151673,3639.0,19151.0
151673,SEDR,20,0.537209966562,0.6700907924729999,3639.0,7,151673,3639.0,19151.0
151674,GraphST,1,0.1686199038,0.350651151,3673.0,7,151674,,
151674,GraphST,2,0.1802139594,0.3863597076,3673.0,7,151674,,
151674,GraphST,3,0.1651480478,0.334729945,3673.0,7,151674,,
151674,GraphST,4,0.2099855293,0.369993113,3673.0,7,151674,,
151674,GraphST,5,0.1744841548,0.3509572964,3673.0,7,151674,,
151674,GraphST,6,0.1974532291,0.34397418,3673.0,7,151674,,
151674,GraphST,7,0.1501472613,0.3287766606,3673.0,7,151674,,
151674,GraphST,8,0.2113717819,0.3755892414,3673.0,7,151674,,
151674,GraphST,9,0.1863838119,0.3359515572,3673.0,7,151674,,
151674,GraphST,10,0.1980120318,0.3521034834,3673.0,7,151674,,
151674,GraphST,11,0.2359508844,0.3871580408,3673.0,7,151674,,
151674,GraphST,12,0.2074530721,0.3675998846,3673.0,7,151674,,
151674,GraphST,13,0.186190845,0.3600215443,3673.0,7,151674,,
151674,GraphST,14,0.2284912561,0.3931811478,3673.0,7,151674,,
151674,GraphST,15,0.1971459546,0.3676030076,3673.0,7,151674,,
151674,GraphST,16,0.2061742218,0.3555218764,3673.0,7,151674,,
151674,GraphST,17,0.2274187189,0.3780271345,3673.0,7,151674,,
151674,GraphST,18,0.1622857219,0.3351483887,3673.0,7,151674,,
151674,GraphST,19,0.1859637891,0.3424184897,3673.0,7,151674,,
151674,GraphST,20,0.2143696963,0.3802526641,3673.0,7,151674,,
151674,STAGATE,1,0.203542955,0.351169902,3673.0,7,151674,,
151674,STAGATE,2,0.2354745105,0.3686891172,3673.0,7,151674,,
151674,STAGATE,3,0.1869109582,0.366384137,3673.0,7,151674,,
151674,STAGATE,4,0.2189472045,0.3612688584,3673.0,7,151674,,
151674,STAGATE,5,0.2339261554,0.3948108644,3673.0,7,151674,,
151674,STAGATE,6,0.2020949527,0.3653312846,3673.0,7,151674,,
151674,STAGATE,7,0.1660756937,0.3364005708,3673.0,7,151674,,
151674,STAGATE,8,0.214631069,0.3488780927,3673.0,7,151674,,
151674,STAGATE,9,0.1716938378,0.3256192211,3673.0,7,151674,,
151674,STAGATE,10,0.1856210375,0.3700178206,3673.0,7,151674,,
151674,STAGATE,11,0.2324536139,0.3602380151,3673.0,7,151674,,
151674,STAGATE,12,0.2142660288,0.3648060439,3673.0,7,151674,,
151674,STAGATE,13,0.2324069573,0.3702768242,3673.0,7,151674,,
151674,STAGATE,14,0.2146455013,0.3558792106,3673.0,7,151674,,
151674,STAGATE,15,0.218025935,0.4101659933,3673.0,7,151674,,
151674,STAGATE,16,0.2216493099,0.3641837179,3673.0,7,151674,,
151674,STAGATE,17,0.202695257,0.3195576055,3673.0,7,151674,,
151674,STAGATE,18,0.1227576212,0.3234951083,3673.0,7,151674,,
151674,STAGATE,19,0.2055342887,0.3669581613,3673.0,7,151674,,
151674,STAGATE,20,0.2116575669,0.3668175792,3673.0,7,151674,,
151674,SpaGCN,1,0.2422400308,0.3937886943,3673.0,7,151674,,
151674,SpaGCN,2,0.2379229672,0.3845911146,3673.0,7,151674,,
151674,SpaGCN,3,0.2372941382,0.3787493082,3673.0,7,151674,,
151674,SpaGCN,4,0.2129460857,0.3628033272,3673.0,7,151674,,
151674,SpaGCN,5,0.2292186696,0.3756202051,3673.0,7,151674,,
151674,SpaGCN,6,0.2193429577,0.3588808005,3673.0,7,151674,,
151674,SpaGCN,7,0.223339478,0.3669650691,3673.0,7,151674,,
151674,SpaGCN,8,0.2232303629,0.3556117747,3673.0,7,151674,,
151674,SpaGCN,9,0.2822475735,0.4097704163,3673.0,7,151674,,
151674,SpaGCN,10,0.2278139954,0.3674087976,3673.0,7,151674,,
151674,SpaGCN,11,0.2183499467,0.346749615,3673.0,7,151674,,
151674,SpaGCN,12,0.2471924273,0.3840809082,3673.0,7,151674,,
151674,SpaGCN,13,0.2336880062,0.3750310721,3673.0,7,151674,,
151674,SpaGCN,14,0.2335930558,0.3806346263,3673.0,7,151674,,
151674,SpaGCN,15,0.2402492183,0.3792623141,3673.0,7,151674,,
151674,SpaGCN,16,0.2721798512,0.404353694,3673.0,7,151674,,
151674,SpaGCN,17,0.1967868088,0.32327173,3673.0,7,151674,,
151674,SpaGCN,18,0.2233108873,0.3663106061,3673.0,7,151674,,
151674,SpaGCN,19,0.217774118,0.3553367411,3673.0,7,151674,,
151674,SpaGCN,20,0.2243304577,0.3625665113,3673.0,7,151674,,
151674,BANKSY,1,0.2151570552,0.3922977536,3673.0,7,151674,,
151674,BANKSY,2,0.2150365203,0.3922676529,3673.0,7,151674,,
151674,BANKSY,3,0.2151570552,0.3922977536,3673.0,7,151674,,
151674,BANKSY,4,0.2330916852,0.4182502842,3673.0,7,151674,,
151674,BANKSY,5,0.2971982693,0.4241638599,3673.0,7,151674,,
151674,BANKSY,6,0.2150365203,0.3922676529,3673.0,7,151674,,
151674,BANKSY,7,0.2114659663,0.3911854406,3673.0,7,151674,,
151674,BANKSY,8,0.3021818678,0.4290555546,3673.0,7,151674,,
151674,BANKSY,9,0.1901303195,0.3327018873,3673.0,7,151674,,
151674,BANKSY,10,0.1888750005,0.334821728,3673.0,7,151674,,
151674,BANKSY,11,0.2093550954,0.384718538,3673.0,7,151674,,
151674,BANKSY,12,0.2151570552,0.3922977536,3673.0,7,151674,,
151674,BANKSY,13,0.2161670667,0.3702895039,3673.0,7,151674,,
151674,BANKSY,14,0.1902712817,0.3325621887,3673.0,7,151674,,
151674,BANKSY,15,0.20900156,0.3846173349,3673.0,7,151674,,
151674,BANKSY,16,0.2233420939,0.3709141436,3673.0,7,151674,,
151674,BANKSY,17,0.2093550954,0.384718538,3673.0,7,151674,,
151674,BANKSY,18,0.2726738105,0.4170383376,3673.0,7,151674,,
151674,BANKSY,19,0.3025505225,0.4293647641,3673.0,7,151674,,
151674,BANKSY,20,0.209166256,0.3847239259,3673.0,7,151674,,
151674,SEDR,1,0.537886431516,0.67361353962,3673.0,7,151674,3673.0,19878.0
151674,SEDR,2,0.5218501295899999,0.656830468646,3673.0,7,151674,3673.0,19878.0
151674,SEDR,3,0.583405960682,0.680331321031,3673.0,7,151674,3673.0,19878.0
151674,SEDR,4,0.6130211279889999,0.720327245405,3673.0,7,151674,3673.0,19878.0
151674,SEDR,5,0.6379292955959999,0.7466613307249998,3673.0,7,151674,3673.0,19878.0
151674,SEDR,6,0.5829962821959999,0.7066858446429999,3673.0,7,151674,3673.0,19878.0
151674,SEDR,7,0.529490514797,0.670866045035,3673.0,7,151674,3673.0,19878.0
151674,SEDR,8,0.434669569789,0.620687059148,3673.0,7,151674,3673.0,19878.0
151674,SEDR,9,0.5576176800359999,0.692256916361,3673.0,7,151674,3673.0,19878.0
151674,SEDR,10,0.559267896558,0.661874396785,3673.0,7,151674,3673.0,19878.0
151674,SEDR,11,0.587905218605,0.700189952723,3673.0,7,151674,3673.0,19878.0
151674,SEDR,12,0.619443423872,0.727899799098,3673.0,7,151674,3673.0,19878.0
151674,SEDR,13,0.5774693630449999,0.6941824797269999,3673.0,7,151674,3673.0,19878.0
151674,SEDR,14,0.611086670559,0.7227941169989999,3673.0,7,151674,3673.0,19878.0
151674,SEDR,15,0.550282146175,0.6870301782809999,3673.0,7,151674,3673.0,19878.0
151674,SEDR,16,0.6095783686029999,0.72557794321,3673.0,7,151674,3673.0,19878.0
151674,SEDR,17,0.4185373727289999,0.582421386386,3673.0,7,151674,3673.0,19878.0
151674,SEDR,18,0.639917859951,0.751785881656,3673.0,7,151674,3673.0,19878.0
151674,SEDR,19,0.5487023034429999,0.672043585558,3673.0,7,151674,3673.0,19878.0
151674,SEDR,20,0.578955115876,0.720801173722,3673.0,7,151674,3673.0,19878.0
151675,GraphST,1,0.1305042668,0.332529389,3592.0,7,151675,,
151675,GraphST,2,0.1289900966,0.3533588375,3592.0,7,151675,,
151675,GraphST,3,0.1238142169,0.3075947514,3592.0,7,151675,,
151675,GraphST,4,0.1499083005,0.3619084777,3592.0,7,151675,,
151675,GraphST,5,0.1464852688,0.3392835964,3592.0,7,151675,,
151675,GraphST,6,0.14064671,0.3188888792,3592.0,7,151675,,
151675,GraphST,7,0.1583683624,0.4046695168,3592.0,7,151675,,
151675,GraphST,8,0.1462597214,0.3636319041,3592.0,7,151675,,
151675,GraphST,9,0.1614917608,0.3477414588,3592.0,7,151675,,
151675,GraphST,10,0.1372541022,0.3335419374,3592.0,7,151675,,
151675,GraphST,11,0.1560574677,0.4071179125,3592.0,7,151675,,
151675,GraphST,12,0.1720322507,0.3530902163,3592.0,7,151675,,
151675,GraphST,13,0.1333557765,0.3139753163,3592.0,7,151675,,
151675,GraphST,14,0.1592493918,0.3748792269,3592.0,7,151675,,
151675,GraphST,15,0.1289609744,0.3063661146,3592.0,7,151675,,
151675,GraphST,16,0.1459023812,0.3762676809,3592.0,7,151675,,
151675,GraphST,17,0.1468197551,0.3930738597,3592.0,7,151675,,
151675,GraphST,18,0.1271288261,0.3456010228,3592.0,7,151675,,
151675,GraphST,19,0.1968122062,0.3565388216,3592.0,7,151675,,
151675,GraphST,20,0.1606151606,0.3862320653,3592.0,7,151675,,
151675,STAGATE,1,0.1596539691,0.3751492755,3592.0,7,151675,,
151675,STAGATE,2,0.2162104216,0.4143821823,3592.0,7,151675,,
151675,STAGATE,3,0.2053370133,0.3805594571,3592.0,7,151675,,
151675,STAGATE,4,0.1798929876,0.3606960713,3592.0,7,151675,,
151675,STAGATE,5,0.190612256,0.3681889214,3592.0,7,151675,,
151675,STAGATE,6,0.1984382291,0.3712577679,3592.0,7,151675,,
151675,STAGATE,7,0.191515806,0.3728647648,3592.0,7,151675,,
151675,STAGATE,8,0.2012699902,0.393552875,3592.0,7,151675,,
151675,STAGATE,9,0.1694411322,0.3316019221,3592.0,7,151675,,
151675,STAGATE,10,0.1602370567,0.3351328087,3592.0,7,151675,,
151675,STAGATE,11,0.1446481605,0.3308890912,3592.0,7,151675,,
151675,STAGATE,12,0.2185403548,0.3989806787,3592.0,7,151675,,
151675,STAGATE,13,0.1668612864,0.3622933603,3592.0,7,151675,,
151675,STAGATE,14,0.1695361887,0.3364474009,3592.0,7,151675,,
151675,STAGATE,15,0.1622451071,0.3279618961,3592.0,7,151675,,
151675,STAGATE,16,0.1422908927,0.3192729747,3592.0,7,151675,,
151675,STAGATE,17,0.1985497764,0.3643541199,3592.0,7,151675,,
151675,STAGATE,18,0.2161067968,0.4036118238,3592.0,7,151675,,
151675,STAGATE,19,0.2087332814,0.3866854572,3592.0,7,151675,,
151675,STAGATE,20,0.1841765132,0.3646769347,3592.0,7,151675,,
151675,SpaGCN,1,0.2327974704,0.3783056224,3592.0,7,151675,,
151675,SpaGCN,2,0.2169087638,0.3504559756,3592.0,7,151675,,
151675,SpaGCN,3,0.240276207,0.3919246437,3592.0,7,151675,,
151675,SpaGCN,4,0.2543717361,0.3904454956,3592.0,7,151675,,
151675,SpaGCN,5,0.2618405877,0.4160489109,3592.0,7,151675,,
151675,SpaGCN,6,0.2166781241,0.354090026,3592.0,7,151675,,
151675,SpaGCN,7,0.2268479984,0.3720496942,3592.0,7,151675,,
151675,SpaGCN,8,0.2399979227,0.3798543713,3592.0,7,151675,,
151675,SpaGCN,9,0.2676341451,0.3924984766,3592.0,7,151675,,
151675,SpaGCN,10,0.2132208246,0.354506037,3592.0,7,151675,,
151675,SpaGCN,11,0.2439646327,0.3809402332,3592.0,7,151675,,
151675,SpaGCN,12,0.2293132822,0.3740705988,3592.0,7,151675,,
151675,SpaGCN,13,0.2457494912,0.3959218396,3592.0,7,151675,,
151675,SpaGCN,14,0.2324373023,0.3793660571,3592.0,7,151675,,
151675,SpaGCN,15,0.2746691396,0.4362469408,3592.0,7,151675,,
151675,SpaGCN,16,0.2353022242,0.3908836145,3592.0,7,151675,,
151675,SpaGCN,17,0.2828374005,0.4209144338,3592.0,7,151675,,
151675,SpaGCN,18,0.223654418,0.3524656709,3592.0,7,151675,,
151675,SpaGCN,19,0.2298620765,0.3871821839,3592.0,7,151675,,
151675,SpaGCN,20,0.2555668901,0.3887031333,3592.0,7,151675,,
151675,BANKSY,1,0.2745394346,0.4730942342,3592.0,7,151675,,
151675,BANKSY,2,0.1469224502,0.3608016296,3592.0,7,151675,,
151675,BANKSY,3,0.2740794118,0.4225789379,3592.0,7,151675,,
151675,BANKSY,4,0.2284256662,0.4139132878,3592.0,7,151675,,
151675,BANKSY,5,0.1868322533,0.3943331778,3592.0,7,151675,,
151675,BANKSY,6,0.1230743018,0.3446603491,3592.0,7,151675,,
151675,BANKSY,7,0.2899301439,0.4975967289,3592.0,7,151675,,
151675,BANKSY,8,0.2843978456,0.4987061472,3592.0,7,151675,,
151675,BANKSY,9,0.2540751421,0.4503598834,3592.0,7,151675,,
151675,BANKSY,10,0.1771516848,0.3556096005,3592.0,7,151675,,
151675,BANKSY,11,0.1568142521,0.3388876521,3592.0,7,151675,,
151675,BANKSY,12,0.2400385995,0.4295339822,3592.0,7,151675,,
151675,BANKSY,13,0.2907376085,0.4985656046,3592.0,7,151675,,
151675,BANKSY,14,0.1988244997,0.3963046065,3592.0,7,151675,,
151675,BANKSY,15,0.2898086019,0.4975396622,3592.0,7,151675,,
151675,BANKSY,16,0.2902957197,0.4979749755,3592.0,7,151675,,
151675,BANKSY,17,0.2908344232,0.4985905454,3592.0,7,151675,,
151675,BANKSY,18,0.1786479717,0.3534191808,3592.0,7,151675,,
151675,BANKSY,19,0.3262488181,0.5176449942,3592.0,7,151675,,
151675,BANKSY,20,0.2376444978,0.4459807703,3592.0,7,151675,,
151675,SEDR,1,0.5262398595899999,0.6636991072019999,3592.0,7,151675,3592.0,18658.0
151675,SEDR,2,0.48113567805,0.638218648889,3592.0,7,151675,3592.0,18658.0
