section,section_display,method,seed_r,seed_s,abs_reference_ari_difference,pairwise_partition_ari,top100_marker_jaccard
151671,151671,BANKSY,4,5,0.0021759599999999998,0.90756877000000002,0.81818181999999995
151671,151671,BANKSY,4,6,0.010899799999999999,0.92754696999999997,0.81818181999999995
151671,151671,BANKSY,4,7,0.01404362,0.90660653999999996,0.80180180000000001
151671,151671,BANKSY,4,8,0.01860558,0.90765216999999998,0.81818181999999995
151671,151671,BANKSY,4,11,0.0047628999999999996,0.91299355000000004,0.81818181999999995
151671,151671,BANKSY,4,12,0.013108679999999999,0.90698767999999996,0.80180180000000001
151671,151671,BANKSY,4,13,0.0068837600000000001,0.92612070000000002,0.85185184999999997
151671,151671,BANKSY,4,14,0.0041247000000000002,0.91103202000000005,0.81818181999999995
151671,151671,BANKSY,4,16,0.01048315,0.63057026000000005,0.55038759999999998
151671,151671,BANKSY,4,17,0.0096565999999999996,0.94587505000000005,0.88679244999999995
151671,151671,BANKSY,4,19,0.0057150300000000003,0.91445145000000005,0.83486238999999995
151671,151671,BANKSY,4,20,0.0012924200000000001,0.91749221000000003,0.76991149999999997
151671,151671,BANKSY,5,6,0.0087238400000000001,0.87041477,0.75438596000000002
151671,151671,BANKSY,5,7,0.01186766,0.85342123000000003,0.73913043
151671,151671,BANKSY,5,8,0.016429630000000001,0.85611941999999996,0.73913043
151671,151671,BANKSY,5,11,0.0025869500000000002,0.98914921,0.96078430999999997
151671,151671,BANKSY,5,12,0.01093272,0.85497902000000003,0.72413793000000004
151671,151671,BANKSY,5,13,0.0047077999999999998,0.89182251000000001,0.75438596000000002
151671,151671,BANKSY,5,14,0.00194874,0.98967216000000002,0.96078430999999997
151671,151671,BANKSY,5,16,0.0083071900000000008,0.65423573999999995,0.66666667000000002
151671,151671,BANKSY,5,17,0.0074806400000000002,0.89791949000000004,0.81818181999999995
151671,151671,BANKSY,5,19,0.0035390700000000001,0.98892287999999995,0.94174756999999998
151671,151671,BANKSY,5,20,0.0034683800000000001,0.94799202999999999,0.81818181999999995
151671,151671,BANKSY,6,7,0.0031438199999999999,0.93911129000000004,0.85185184999999997
151671,151671,BANKSY,6,8,0.0077057799999999997,0.94452572000000001,0.88679244999999995
151671,151671,BANKSY,6,10,0.01456551,0.87335057999999999,0.68067226999999997
151671,151671,BANKSY,6,11,0.0061368999999999998,0.87563033999999995,0.76991149999999997
151671,151671,BANKSY,6,12,0.0022088799999999999,0.93971585000000002,0.85185184999999997
151671,151671,BANKSY,6,13,0.0040160400000000002,0.95076344000000002,0.85185184999999997
151671,151671,BANKSY,6,14,0.0067751,0.87481911999999995,0.76991149999999997
151671,151671,BANKSY,6,16,0.00041665000000000002,0.61427379999999998,0.55038759999999998
151671,151671,BANKSY,6,17,0.0012432000000000001,0.95651554999999999,0.86915887999999997
151671,151671,BANKSY,6,19,0.00518477,0.87680866000000002,0.78571429000000004
151671,151671,BANKSY,6,20,0.01219222,0.87956042999999995,0.75438596000000002
151671,151671,BANKSY,7,8,0.0045619600000000003,0.90885258000000002,0.85185184999999997
151671,151671,BANKSY,7,10,0.01142169,0.86327434999999997,0.69491524999999998
151671,151671,BANKSY,7,11,0.0092807199999999992,0.85971759999999997,0.75438596000000002
151671,151671,BANKSY,7,12,0.00093493999999999999,0.99555433000000004,0.98019802
151671,151671,BANKSY,7,13,0.0071598599999999997,0.93765725,0.88679244999999995
151671,151671,BANKSY,7,14,0.0099189199999999995,0.85767749000000004,0.73913043
151671,151671,BANKSY,7,16,0.00356047,0.62280415,0.43884891999999998
151671,151671,BANKSY,7,17,0.0043870200000000002,0.93353724999999999,0.85185184999999997
151671,151671,BANKSY,7,19,0.0083285900000000003,0.86086693999999997,0.76991149999999997
151671,151671,BANKSY,7,20,0.01533604,0.86912727999999995,0.75438596000000002
151671,151671,BANKSY,8,10,0.0068597299999999996,0.87185981000000001,0.72413793000000004
151671,151671,BANKSY,8,11,0.01384268,0.86082042000000003,0.76991149999999997
151671,151671,BANKSY,8,12,0.0054969099999999998,0.90944636000000001,0.86915887999999997
151671,151671,BANKSY,8,13,0.011721830000000001,0.92478875999999999,0.86915887999999997
151671,151671,BANKSY,8,14,0.01448088,0.86000776999999995,0.76991149999999997
151671,151671,BANKSY,8,16,0.0081224399999999999,0.60280250999999996,0.45985400999999998
151671,151671,BANKSY,8,17,0.0089489900000000004,0.92296135999999995,0.85185184999999997
151671,151671,BANKSY,8,19,0.012890550000000001,0.86087968000000004,0.78571429000000004
151671,151671,BANKSY,8,20,0.019897999999999999,0.86044374000000001,0.75438596000000002
151671,151671,BANKSY,9,15,0.0042575699999999996,0.90141804999999997,0.61290323000000002
151671,151671,BANKSY,10,12,0.01235664,0.86366229999999999,0.68067226999999997
151671,151671,BANKSY,10,13,0.01858156,0.88237045000000003,0.69491524999999998
151671,151671,BANKSY,10,16,0.01498217,0.63112588999999997,0.4084507
151671,151671,BANKSY,10,17,0.015808719999999998,0.88735905000000004,0.75438596000000002
151671,151671,BANKSY,10,18,0.018196380000000002,0.89366840000000003,0.75438596000000002
151671,151671,BANKSY,10,19,0.019750279999999999,0.89735376,0.78571429000000004
151671,151671,BANKSY,11,12,0.0083457700000000006,0.86129348999999999,0.73913043
151671,151671,BANKSY,11,13,0.0021208500000000001,0.89717351999999995,0.80180180000000001
151671,151671,BANKSY,11,14,0.00063820000000000001,0.99660192999999997,0.96078430999999997
151671,151671,BANKSY,11,16,0.0057202399999999997,0.65319565000000002,0.66666667000000002
151671,151671,BANKSY,11,17,0.00489369,0.90344451000000003,0.81818181999999995
151671,151671,BANKSY,11,19,0.00095213000000000003,0.99550912999999996,0.98019802
151671,151671,BANKSY,11,20,0.0060553200000000003,0.94769161999999996,0.83486238999999995
151671,151671,BANKSY,12,13,0.0062249200000000001,0.94065206999999995,0.90476190000000001
151671,151671,BANKSY,12,14,0.0089839700000000008,0.85925682000000003,0.72413793000000004
151671,151671,BANKSY,12,16,0.0026255300000000001,0.62203154999999999,0.44927536000000001
151671,151671,BANKSY,12,17,0.0034520800000000002,0.93780101000000005,0.85185184999999997
151671,151671,BANKSY,12,19,0.0073936499999999999,0.86244874000000005,0.75438596000000002
151671,151671,BANKSY,12,20,0.0144011,0.86820134999999998,0.73913043
151671,151671,BANKSY,13,14,0.0027590599999999998,0.89510365999999997,0.78571429000000004
151671,151671,BANKSY,13,16,0.0035993900000000001,0.62935945999999998,0.65289255999999996
151671,151671,BANKSY,13,17,0.0027728399999999999,0.95889522000000005,0.88679244999999995
151671,151671,BANKSY,13,19,0.00116873,0.89830111999999995,0.81818181999999995
151671,151671,BANKSY,13,20,0.0081761799999999999,0.90229062000000004,0.78571429000000004
151671,151671,BANKSY,14,16,0.0063584499999999999,0.65308597999999995,0.69491524999999998
151671,151671,BANKSY,14,17,0.0055318900000000002,0.90139879999999994,0.81818181999999995
151671,151671,BANKSY,14,19,0.00159033,0.99480113999999997,0.96078430999999997
151671,151671,BANKSY,14,20,0.0054171200000000001,0.94594345000000002,0.85185184999999997
151671,151671,BANKSY,16,17,0.00082655000000000001,0.61935971999999995,0.50375939999999997
151671,151671,BANKSY,16,19,0.0047681199999999998,0.65296962000000003,0.68067226999999997
151671,151671,BANKSY,16,20,0.011775570000000001,0.67477211999999998,0.69491524999999998
151671,151671,BANKSY,17,19,0.0039415700000000001,0.90466236,0.83486238999999995
151671,151671,BANKSY,17,20,0.01094901,0.89909817000000003,0.75438596000000002
151671,151671,BANKSY,19,20,0.0070074500000000001,0.94771349999999999,0.83486238999999995
151671,151671,SEDR,1,4,0.0062338270190000003,0.79323766289999997,0.5625
151671,151671,SEDR,1,5,0.0044435478739999999,0.87338702999999995,0.66666666669999997
151671,151671,SEDR,1,9,0.00047285228270000003,0.69193320879999998,0.75438596489999998
151671,151671,SEDR,1,16,0.013139728620000001,0.73613689920000003,0.63934426229999997
151671,151671,SEDR,2,3,3.8851271819999998e-05,0.54487554739999999,0.52671755730000003
151671,151671,SEDR,2,14,0.00032429315749999999,0.4948273748,0.50375939849999996
151671,151671,SEDR,3,14,0.00036314442940000002,0.73338718110000001,0.68067226889999999
151671,151671,SEDR,4,5,0.010677374890000001,0.76366958019999998,0.65289256200000001
151671,151671,SEDR,4,8,0.015344968840000001,0.72058935099999999,0.66666666669999997
151671,151671,SEDR,4,9,0.0067066793019999998,0.73324667359999995,0.63934426229999997
151671,151671,SEDR,4,16,0.0069059016000000001,0.72678077399999996,0.68067226889999999
151671,151671,SEDR,5,9,0.0039706955909999996,0.6771771955,0.59999999999999998
151671,151671,SEDR,5,16,0.017583276490000001,0.75541884150000005,0.75438596489999998
151671,151671,SEDR,6,15,0.019106159349999999,0.66989983529999997,0.68067226889999999
151671,151671,SEDR,6,17,0.01304309673,0.80430742180000003,0.58730158730000004
151671,151671,SEDR,6,18,0.01443856596,0.6716601754,0.57480314960000001
151671,151671,SEDR,7,10,0.001753098103,0.61350679100000005,0.65289256200000001
151671,151671,SEDR,7,11,0.0059405796099999998,0.61394969759999996,0.55038759690000005
151671,151671,SEDR,7,12,0.017873586520000002,0.60426605259999999,0.5384615385
151671,151671,SEDR,7,13,0.00982155413,0.6630144992,0.59999999999999998
151671,151671,SEDR,7,19,0.014199958509999999,0.6040853196,0.61290322580000001
151671,151671,SEDR,7,20,0.0096249877669999997,0.64773488189999995,0.65289256200000001
151671,151671,SEDR,8,16,0.0084390672400000005,0.83986632920000004,0.73913043479999996
151671,151671,SEDR,9,16,0.013612580900000001,0.72084922360000003,0.66666666669999997
151671,151671,SEDR,10,11,0.0076936777129999996,0.60961621259999998,0.65289256200000001
151671,151671,SEDR,10,12,0.016120488410000001,0.60137120799999999,0.63934426229999997
151671,151671,SEDR,10,13,0.011574652229999999,0.69860086860000004,0.72413793100000001
151671,151671,SEDR,10,19,0.012446860400000001,0.863552549,0.80180180180000005
151671,151671,SEDR,10,20,0.01137808587,0.70905530939999994,0.66666666669999997
151671,151671,SEDR,11,13,0.0038809745199999998,0.67157587559999998,0.66666666669999997
151671,151671,SEDR,11,15,0.015469491679999999,0.61188043219999999,0.66666666669999997
151671,151671,SEDR,11,20,0.0036844081569999999,0.63527982999999999,0.61290322580000001
151671,151671,SEDR,12,19,0.0036736280089999999,0.59121424769999997,0.58730158730000004
151671,151671,SEDR,13,15,0.011588517160000001,0.81467897730000005,0.70940170940000002
151671,151671,SEDR,13,17,0.017651579769999998,0.6243606572,0.59999999999999998
151671,151671,SEDR,13,18,0.01625611054,0.82738620949999997,0.78571428570000001
151671,151671,SEDR,13,20,0.00019656636320000001,0.64687529430000001,0.66666666669999997
151671,151671,SEDR,15,17,0.0060630626160000003,0.58883685819999998,0.63934426229999997
151671,151671,SEDR,15,18,0.0046675933859999996,0.84926814530000005,0.7699115044
151671,151671,SEDR,15,20,0.01178508352,0.58871205510000002,0.68067226889999999
151671,151671,SEDR,17,18,0.001395469229,0.56551692730000003,0.57480314960000001
151671,151671,SEDR,17,20,0.017848146129999999,0.84468079910000005,0.81818181820000002
151671,151671,SEDR,18,20,0.016452676909999998,0.58693799540000002,0.66666666669999997
151672,151672,GraphST,1,3,0.0027315400000000002,0.54079407000000002,0.53846154000000002
151672,151672,GraphST,1,4,0.0063077000000000003,0.48673546000000001,0.52671756000000003
151672,151672,GraphST,1,7,0.018111149999999999,0.51742840000000001,0.55038759999999998
151672,151672,GraphST,1,9,0.0098985500000000008,0.51949774000000004,0.57480315000000004
151672,151672,GraphST,1,12,0.00050575000000000001,0.52128781999999996,0.52671756000000003
151672,151672,GraphST,1,13,0.00076110999999999995,0.47871930000000001,0.47058823999999999
151672,151672,GraphST,1,18,0.016669429999999999,0.49758163,0.52671756000000003
151672,151672,GraphST,1,19,0.012438289999999999,0.51105392000000005,0.47058823999999999
151672,151672,GraphST,3,4,0.0035761500000000002,0.42296120999999998,0.42857142999999998
151672,151672,GraphST,3,8,0.01970593,0.48829968000000001,0.58730159000000004
151672,151672,GraphST,3,9,0.0071669999999999998,0.44133344000000002,0.43884891999999998
151672,151672,GraphST,3,12,0.0032372899999999999,0.46526954999999998,0.52671756000000003
151672,151672,GraphST,3,13,0.0034926599999999999,0.48530089999999998,0.48148148000000002
151672,151672,GraphST,3,17,0.019472090000000001,0.45752689000000002,0.49253731000000001
151672,151672,GraphST,3,18,0.01393789,0.42937093999999998,0.48148148000000002
151672,151672,GraphST,3,19,0.0097067500000000001,0.54581161,0.41843972000000001
151672,151672,GraphST,4,6,0.016830040000000001,0.44052801000000003,0.42857142999999998
151672,151672,GraphST,4,8,0.01612978,0.49549504,0.51515151999999997
151672,151672,GraphST,4,9,0.00359085,0.48817052999999999,0.55038759999999998
151672,151672,GraphST,4,12,0.0068134399999999996,0.49334347000000001,0.55038759999999998
151672,151672,GraphST,4,13,0.00706881,0.42821297000000003,0.45985400999999998
151672,151672,GraphST,4,15,0.01657695,0.42880833000000002,0.43884891999999998
151672,151672,GraphST,4,17,0.015895940000000001,0.48602092000000002,0.55038759999999998
151672,151672,GraphST,4,18,0.01036173,0.50333547999999995,0.61290323000000002
151672,151672,GraphST,4,19,0.0061305999999999999,0.41773180999999998,0.45985400999999998
151672,151672,GraphST,5,10,0.0020998200000000001,0.53307044999999997,0.45985400999999998
151672,151672,GraphST,5,11,0.00683352,0.42089208,0.45985400999999998
151672,151672,GraphST,5,14,0.0098614800000000006,0.48014130999999999,0.45985400999999998
151672,151672,GraphST,5,20,0.017188019999999998,0.50175214000000001,0.36054422000000003
151672,151672,GraphST,6,8,0.00070027000000000002,0.48466681,0.37931034000000002
151672,151672,GraphST,6,9,0.01323919,0.44422541999999998,0.48148148000000002
151672,151672,GraphST,6,14,0.017317909999999999,0.49571348999999998,0.41843972000000001
151672,151672,GraphST,6,15,0.00025308999999999998,0.55170598000000004,0.55038759999999998
151672,151672,GraphST,6,17,0.00093411000000000004,0.46089303999999998,0.48148148000000002
151672,151672,GraphST,6,18,0.0064683099999999997,0.43581883999999999,0.38888888999999999
151672,151672,GraphST,6,19,0.010699439999999999,0.57121314000000001,0.41843972000000001
151672,151672,GraphST,6,20,0.0099913799999999994,0.50245028000000003,0.51515151999999997
151672,151672,GraphST,7,12,0.0176054,0.4580032,0.55038759999999998
151672,151672,GraphST,7,13,0.017350040000000001,0.47154059999999998,0.51515151999999997
151672,151672,GraphST,8,9,0.01253893,0.49312208000000002,0.55038759999999998
151672,151672,GraphST,8,14,0.018018180000000002,0.47928880000000001,0.49253731000000001
151672,151672,GraphST,8,15,0.00044717999999999998,0.46970348000000001,0.49253731000000001
151672,151672,GraphST,8,17,0.00023384,0.51535191000000002,0.50375939999999997
151672,151672,GraphST,8,18,0.0057680400000000003,0.49058484000000002,0.55038759999999998
151672,151672,GraphST,8,19,0.0099991799999999999,0.43913574999999999,0.33333332999999998
151672,151672,GraphST,8,20,0.010691640000000001,0.44954318999999998,0.4084507
151672,151672,GraphST,9,12,0.01040429,0.49846216999999998,0.53846154000000002
151672,151672,GraphST,9,13,0.01065966,0.43514568999999997,0.44927536000000001
151672,151672,GraphST,9,15,0.0129861,0.43463939000000001,0.43884891999999998
151672,151672,GraphST,9,17,0.012305079999999999,0.49536394,0.61290323000000002
151672,151672,GraphST,9,18,0.00677088,0.50460092999999995,0.50375939999999997
151672,151672,GraphST,9,19,0.0025397499999999999,0.44373305000000002,0.44927536000000001
151672,151672,GraphST,10,11,0.0047336899999999996,0.43755124000000001,0.51515151999999997
151672,151672,GraphST,10,14,0.0077616600000000001,0.51416664999999995,0.51515151999999997
151672,151672,GraphST,10,20,0.0150882,0.51538572999999999,0.49253731000000001
151672,151672,GraphST,11,14,0.0030279700000000001,0.42389065999999997,0.5625
151672,151672,GraphST,11,20,0.010354500000000001,0.45982418000000003,0.47058823999999999
151672,151672,GraphST,12,13,0.00025535999999999999,0.47485925000000001,0.41843972000000001
151672,151672,GraphST,12,18,0.017175180000000002,0.49082325999999998,0.55038759999999998
151672,151672,GraphST,12,19,0.01294404,0.44957751000000001,0.34228187999999998
151672,151672,GraphST,13,18,0.017430540000000001,0.41892173999999999,0.44927536000000001
151672,151672,GraphST,13,19,0.01319941,0.51707192000000002,0.53846154000000002
151672,151672,GraphST,14,15,0.017571,0.52990791000000004,0.57480315000000004
151672,151672,GraphST,14,17,0.018252020000000001,0.46143368000000001,0.53846154000000002
151672,151672,GraphST,14,20,0.0073265400000000003,0.47914174999999998,0.45985400999999998
151672,151672,GraphST,15,17,0.00068101999999999995,0.44411947000000002,0.48148148000000002
151672,151672,GraphST,15,18,0.0062152199999999996,0.41729817000000002,0.42857142999999998
151672,151672,GraphST,15,19,0.01044636,0.55244082999999999,0.57480315000000004
151672,151672,GraphST,15,20,0.01024446,0.51512245000000001,0.47058823999999999
151672,151672,GraphST,17,18,0.0055342000000000004,0.50052649999999999,0.49253731000000001
151672,151672,GraphST,17,19,0.0097653400000000008,0.42977001999999997,0.44927536000000001
151672,151672,GraphST,17,20,0.01092548,0.45042262,0.48148148000000002
151672,151672,GraphST,18,19,0.0042311400000000004,0.41995310000000002,0.49253731000000001
151672,151672,GraphST,18,20,0.016459689999999999,0.42138989999999998,0.45985400999999998
151672,151672,STAGATE,1,6,0.00019762,0.67290868999999998,0.62601625999999999
151672,151672,STAGATE,1,7,0.0119963,0.65553781,0.65289255999999996
151672,151672,STAGATE,1,8,0.0044604600000000003,0.73399457000000001,0.57480315000000004
151672,151672,STAGATE,1,12,0.0085764199999999995,0.6567788,0.55038759999999998
151672,151672,STAGATE,1,13,0.018046610000000001,0.76759946000000001,0.72413793000000004
151672,151672,STAGATE,1,14,0.01037243,0.65243326000000001,0.52671756000000003
151672,151672,STAGATE,1,15,0.0038696400000000001,0.61267850999999995,0.55038759999999998
151672,151672,STAGATE,1,16,0.00659751,0.75177216999999996,0.58730159000000004
151672,151672,STAGATE,1,17,0.0054455500000000004,0.78761972999999996,0.72413793000000004
151672,151672,STAGATE,1,18,0.0051105500000000002,0.65834568000000004,0.55038759999999998
151672,151672,STAGATE,1,20,0.0094566400000000005,0.65210999999999997,0.47058823999999999
151672,151672,STAGATE,2,3,0.0044375200000000004,0.52574507999999998,0.49253731000000001
151672,151672,STAGATE,2,5,0.01092914,0.64789695000000003,0.45985400999999998
151672,151672,STAGATE,2,7,0.01098205,0.64386686000000004,0.34228187999999998
151672,151672,STAGATE,2,9,0.0043098199999999998,0.67104005,0.63934426
151672,151672,STAGATE,2,10,0.0022575300000000002,0.61568034999999999,0.49253731000000001
151672,151672,STAGATE,2,11,0.00079976999999999999,0.68015309999999995,0.62601625999999999
151672,151672,STAGATE,2,13,0.0049317400000000004,0.64014683999999999,0.41843972000000001
151672,151672,STAGATE,2,14,0.01260591,0.61922639999999995,0.39860139999999999
151672,151672,STAGATE,2,15,0.019108710000000001,0.62375943,0.57480315000000004
151672,151672,STAGATE,2,16,0.016380840000000001,0.65646758999999999,0.31578947000000002
151672,151672,STAGATE,2,17,0.017532789999999999,0.64858740999999998,0.50375939999999997
151672,151672,STAGATE,2,18,0.017867790000000001,0.65240392999999997,0.53846154000000002
151672,151672,STAGATE,2,19,0.01352371,0.61230689000000005,0.50375939999999997
151672,151672,STAGATE,2,20,0.013521709999999999,0.68236383,0.62601625999999999
151672,151672,STAGATE,3,5,0.00649163,0.59118101999999995,0.57480315000000004
151672,151672,STAGATE,3,7,0.01541957,0.49889204999999998,0.49253731000000001
151672,151672,STAGATE,3,9,0.00012768999999999999,0.56232009000000005,0.52671756000000003
151672,151672,STAGATE,3,10,0.0066950500000000001,0.55826788000000005,0.52671756000000003
151672,151672,STAGATE,3,11,0.00363774,0.62534279000000004,0.5625
151672,151672,STAGATE,3,13,0.0093692500000000008,0.55735590999999995,0.4084507
151672,151672,STAGATE,3,14,0.017043429999999998,0.54722402000000003,0.49253731000000001
151672,151672,STAGATE,3,19,0.0090861999999999991,0.66254723999999998,0.66666667000000002
151672,151672,STAGATE,3,20,0.017959220000000001,0.62987994000000003,0.58730159000000004
151672,151672,STAGATE,4,8,0.017058159999999999,0.7012408,0.62601625999999999
151672,151672,STAGATE,4,12,0.012942210000000001,0.64489125000000003,0.63934426
151672,151672,STAGATE,5,9,0.0066193199999999997,0.63447176999999999,0.43884891999999998
151672,151672,STAGATE,5,10,0.013186679999999999,0.78914388999999996,0.68067226999999997
151672,151672,STAGATE,5,11,0.01012937,0.71126926999999995,0.63934426
151672,151672,STAGATE,5,13,0.015860880000000001,0.79657347000000001,0.55038759999999998
151672,151672,STAGATE,5,19,0.00259457,0.65718829999999995,0.61290323000000002
151672,151672,STAGATE,6,7,0.011798670000000001,0.72759826999999999,0.65289255999999996
151672,151672,STAGATE,6,8,0.0046580900000000001,0.68931567999999999,0.51515151999999997
151672,151672,STAGATE,6,12,0.0087740400000000003,0.64712605999999995,0.63934426
151672,151672,STAGATE,6,13,0.017848989999999999,0.68824198999999997,0.58730159000000004
151672,151672,STAGATE,6,14,0.010174809999999999,0.73535052000000001,0.66666667000000002
151672,151672,STAGATE,6,15,0.0036720099999999999,0.67187839999999999,0.62601625999999999
151672,151672,STAGATE,6,16,0.0063998800000000002,0.67181091000000004,0.62601625999999999
151672,151672,STAGATE,6,17,0.0052479299999999996,0.69507540999999995,0.59999999999999998
151672,151672,STAGATE,6,18,0.0049129300000000002,0.64872507999999995,0.59999999999999998
151672,151672,STAGATE,6,20,0.0092590199999999998,0.68337367000000004,0.62601625999999999
151672,151672,STAGATE,7,8,0.016456760000000001,0.65031083999999995,0.51515151999999997
151672,151672,STAGATE,7,9,0.015291870000000001,0.58796482000000005,0.55038759999999998
151672,151672,STAGATE,7,10,0.0087245199999999995,0.68814845999999996,0.65289255999999996
151672,151672,STAGATE,7,11,0.01178182,0.58295498000000001,0.5625
151672,151672,STAGATE,7,13,0.0060503099999999997,0.65382689999999999,0.59999999999999998
151672,151672,STAGATE,7,14,0.00162386,0.67286749000000001,0.57480315000000004
151672,151672,STAGATE,7,15,0.0081266600000000008,0.62060159000000004,0.55038759999999998
151672,151672,STAGATE,7,16,0.0053987899999999997,0.62670647999999995,0.62601625999999999
151672,151672,STAGATE,7,17,0.0065507400000000002,0.66077101000000005,0.61290323000000002
151672,151672,STAGATE,7,18,0.0068857399999999996,0.58773178000000004,0.55038759999999998
151672,151672,STAGATE,7,20,0.00253966,0.62477757,0.5625
151672,151672,STAGATE,8,12,0.0041159600000000001,0.70051651000000004,0.51515151999999997
151672,151672,STAGATE,8,14,0.0148329,0.70451174999999999,0.57480315000000004
151672,151672,STAGATE,8,15,0.0083301,0.66924340999999998,0.55038759999999998
151672,151672,STAGATE,8,16,0.01105797,0.73194683999999999,0.52671756000000003
151672,151672,STAGATE,8,17,0.0099060199999999998,0.74521135999999999,0.57480315000000004
151672,151672,STAGATE,8,18,0.0095710199999999995,0.71253754999999996,0.68067226999999997
151672,151672,STAGATE,8,20,0.0139171,0.69503548000000004,0.52671756000000003
151672,151672,STAGATE,9,10,0.0065673499999999996,0.60272289999999995,0.55038759999999998
151672,151672,STAGATE,9,11,0.0035100499999999998,0.64101991999999997,0.53846154000000002
151672,151672,STAGATE,9,13,0.0092415599999999994,0.62682826000000003,0.57480315000000004
151672,151672,STAGATE,9,14,0.01691573,0.60507847000000003,0.45985400999999998
151672,151672,STAGATE,9,19,0.0092138900000000006,0.62707570999999995,0.53846154000000002
151672,151672,STAGATE,9,20,0.017831530000000002,0.63063641999999998,0.51515151999999997
151672,151672,STAGATE,10,11,0.0030573100000000001,0.67197169999999995,0.59999999999999998
151672,151672,STAGATE,10,13,0.0026742100000000002,0.78102952000000003,0.66666667000000002
151672,151672,STAGATE,10,14,0.010348380000000001,0.72547499999999998,0.58730159000000004
151672,151672,STAGATE,10,15,0.01685118,0.65586431000000001,0.61290323000000002
151672,151672,STAGATE,10,16,0.01412331,0.74701740000000005,0.61290323000000002
151672,151672,STAGATE,10,17,0.015275260000000001,0.77538203999999999,0.69491524999999998
151672,151672,STAGATE,10,18,0.015610260000000001,0.66118573000000003,0.5625
151672,151672,STAGATE,10,19,0.015781239999999998,0.63893871999999996,0.5625
151672,151672,STAGATE,10,20,0.01126418,0.65180722999999996,0.59999999999999998
151672,151672,STAGATE,11,13,0.0057315100000000004,0.69621056999999997,0.51515151999999997
151672,151672,STAGATE,11,14,0.01340569,0.67801270000000002,0.55038759999999998
151672,151672,STAGATE,11,15,0.019908479999999999,0.69252548000000003,0.66666667000000002
151672,151672,STAGATE,11,16,0.017180609999999999,0.67140226000000003,0.5625
151672,151672,STAGATE,11,17,0.018332569999999999,0.66916966,0.48148148000000002
151672,151672,STAGATE,11,18,0.018667570000000001,0.73406550000000004,0.69491524999999998
151672,151672,STAGATE,11,19,0.01272394,0.69951180000000002,0.69491524999999998
151672,151672,STAGATE,11,20,0.014321479999999999,0.73135810000000001,0.69491524999999998
151672,151672,STAGATE,12,14,0.01894885,0.61743398999999999,0.52671756000000003
151672,151672,STAGATE,12,15,0.01244606,0.71330727999999999,0.62601625999999999
151672,151672,STAGATE,12,16,0.01517393,0.62126484000000004,0.53846154000000002
151672,151672,STAGATE,12,17,0.01402197,0.67552354000000003,0.5625
151672,151672,STAGATE,12,18,0.01368697,0.72574700000000003,0.62601625999999999
151672,151672,STAGATE,12,20,0.01803306,0.71366633999999995,0.65289255999999996
151672,151672,STAGATE,13,14,0.0076741800000000001,0.69080664000000003,0.50375939999999997
151672,151672,STAGATE,13,15,0.014176970000000001,0.62527730000000004,0.55038759999999998
151672,151672,STAGATE,13,16,0.0114491,0.78673998999999994,0.62601625999999999
151672,151672,STAGATE,13,17,0.012601060000000001,0.81383485,0.72413793000000004
151672,151672,STAGATE,13,18,0.012936059999999999,0.66847851000000003,0.5625
151672,151672,STAGATE,13,19,0.018455450000000002,0.63324579999999997,0.50375939999999997
151672,151672,STAGATE,13,20,0.0085899700000000006,0.65478586000000005,0.42857142999999998
151672,151672,STAGATE,14,15,0.0065028000000000004,0.67059955999999998,0.55038759999999998
151672,151672,STAGATE,14,16,0.0037749300000000001,0.68887852999999999,0.57480315000000004
151672,151672,STAGATE,14,17,0.0049268799999999998,0.68339839999999996,0.49253731000000001
151672,151672,STAGATE,14,18,0.00526188,0.67124379000000001,0.63934426
151672,151672,STAGATE,14,20,0.00091578999999999999,0.65227992999999995,0.57480315000000004
151672,151672,STAGATE,15,16,0.0027278699999999999,0.59604937000000002,0.52671756000000003
151672,151672,STAGATE,15,17,0.00157592,0.61279587999999996,0.5625
151672,151672,STAGATE,15,18,0.00124091,0.71341699999999997,0.69491524999999998
151672,151672,STAGATE,15,20,0.005587,0.73305231999999998,0.68067226999999997
151672,151672,STAGATE,16,17,0.0011519499999999999,0.78788475999999996,0.61290323000000002
151672,151672,STAGATE,16,18,0.0014869600000000001,0.67176714999999998,0.58730159000000004
151672,151672,STAGATE,16,20,0.0028591300000000001,0.62769684000000003,0.5625
151672,151672,STAGATE,17,18,0.00033500000000000001,0.67433898999999997,0.55038759999999998
151672,151672,STAGATE,17,20,0.0040110900000000001,0.66141002000000004,0.45985400999999998
151672,151672,STAGATE,18,20,0.0043460900000000004,0.72708430999999996,0.70940170999999996
151672,151672,SpaGCN,1,2,0.0061942500000000001,0.43118234999999999,0.47058823999999999
151672,151672,SpaGCN,1,5,0.00541203,0.46624313000000001,0.52671756000000003
151672,151672,SpaGCN,1,7,0.01460082,0.48326333999999999,0.53846154000000002
151672,151672,SpaGCN,1,9,0.01930343,0.49020531000000001,0.61290323000000002
151672,151672,SpaGCN,1,11,0.00055698,0.52152876000000004,0.61290323000000002
151672,151672,SpaGCN,1,12,0.0077545599999999998,0.50598737999999999,0.5625
151672,151672,SpaGCN,1,14,0.0087209699999999998,0.45740178999999997,0.52671756000000003
151672,151672,SpaGCN,1,17,0.01464888,0.40796136,0.50375939999999997
151672,151672,SpaGCN,1,18,0.0142985,0.43355626000000003,0.45985400999999998
